date,timestamp,price,daily_high,block_height,epoch,epoch_height,subsidy,supply,market_cap,eod_utc
7/30/10,2010-07-30 23:50:00,0.064283333333333,0.0698,71232,1,71232,50.0,3561650.0,228954.73416666547,True
7/31/10,2010-07-31 23:50:00,0.06785000000000001,0.06888999999999901,71435,1,71435,50.0,3571800.0,242346.63000000003,True
8/1/10,2010-08-01 23:50:00,0.0611,0.06785000000000001,71675,1,71675,50.0,3583800.0,218970.18,True
8/2/10,2010-08-02 23:50:00,0.06,0.06330000000000001,71916,1,71916,50.0,3595850.0,215751.0,True
8/3/10,2010-08-03 23:50:00,0.06,0.065,72142,1,72142,50.0,3607150.0,216429.0,True
8/4/10,2010-08-04 23:50:00,0.05795,0.0623,72385,1,72385,50.0,3619300.0,209738.435,True
8/5/10,2010-08-05 23:50:00,0.061,0.061,72604,1,72604,50.0,3630250.0,221445.25,True
8/6/10,2010-08-06 23:50:00,0.0621,0.062400000000000004,72751,1,72751,50.0,3637600.0,225894.96000000002,True
8/7/10,2010-08-07 23:50:00,0.059000000000000004,0.062200000000000005,72902,1,72902,50.0,3645150.0,215063.85,True
8/8/10,2010-08-08 23:50:00,0.0609,0.0609,73104,1,73104,50.0,3655250.0,222604.725,True
8/9/10,2010-08-09 23:50:00,0.07100000000000001,0.07350000000000001,73294,1,73294,50.0,3664750.0,260197.25000000003,True
8/10/10,2010-08-10 23:50:00,0.07,0.07100000000000001,73486,1,73486,50.0,3674350.0,257204.50000000003,True
8/11/10,2010-08-11 23:50:00,0.067,0.07541,73716,1,73716,50.0,3685850.0,246951.95,True
8/12/10,2010-08-12 23:50:00,0.07,0.07,73934,1,73934,50.0,3696750.0,258772.50000000003,True
8/13/10,2010-08-13 23:50:00,0.0645,0.07,74149,1,74149,50.0,3707500.0,239133.75,True
8/14/10,2010-08-14 23:50:00,0.067,0.06905800000000001,74432,1,74432,50.0,3721650.0,249350.55000000002,True
8/15/10,2010-08-15 23:50:00,0.06529,0.067,74637,1,74637,50.0,3731900.0,243655.751,True
8/16/10,2010-08-16 23:50:00,0.0655,0.0679,74785,1,74785,50.0,3739300.0,244924.15000000002,True
8/17/10,2010-08-17 23:50:00,0.07,0.07690000000000001,74916,1,74916,50.0,3745850.0,262209.5,True
8/18/10,2010-08-18 23:50:00,0.068,0.0733,75046,1,75046,50.0,3752350.0,255159.80000000002,True
8/19/10,2010-08-19 23:50:00,0.06670000000000001,0.068,75184,1,75184,50.0,3759250.0,250741.97500000003,True
8/20/10,2010-08-20 23:50:00,0.0655,0.06670000000000001,75377,1,75377,50.0,3768900.0,246862.95,True
8/21/10,2010-08-21 23:50:00,0.0664,0.0665,75547,1,75547,50.0,3777400.0,250819.36000000002,True
8/22/10,2010-08-22 23:50:00,0.066,0.0664,75758,1,75758,50.0,3787950.0,250004.7,True
8/23/10,2010-08-23 23:50:00,0.06491000000000001,0.066889999999999,75974,1,75974,50.0,3798750.0,246576.86250000005,True
8/24/10,2010-08-24 23:50:00,0.065,0.0665,76189,1,76189,50.0,3809500.0,247617.5,True
8/25/10,2010-08-25 23:50:00,0.0648,0.06644499999999999,76405,1,76405,50.0,3820300.0,247555.43999999997,True
8/26/10,2010-08-26 23:50:00,0.064,0.0658,76594,1,76594,50.0,3829750.0,245104.0,True
8/27/10,2010-08-27 23:50:00,0.065,0.065,76786,1,76786,50.0,3839350.0,249557.75,True
8/28/10,2010-08-28 23:50:00,0.0646,0.065,76956,1,76956,50.0,3847850.0,248571.11000000002,True
8/29/10,2010-08-29 23:50:00,0.064,0.06470000000000001,77118,1,77118,50.0,3855950.0,246780.80000000002,True
8/30/10,2010-08-30 23:50:00,0.06497,0.065,77267,1,77267,50.0,3863400.0,251005.098,True
8/31/10,2010-08-31 23:50:00,0.06,0.06497,77450,1,77450,50.0,3872550.0,232353.0,True
9/1/10,2010-09-01 23:50:00,0.06230000000000001,0.06230000000000001,77609,1,77609,50.0,3880500.0,241755.15000000002,True
9/2/10,2010-09-02 23:50:00,0.0631,0.0631,77764,1,77764,50.0,3888250.0,245348.575,True
9/3/10,2010-09-03 23:50:00,0.06085000000000001,0.0631,77929,1,77929,50.0,3896500.0,237102.02500000002,True
9/4/10,2010-09-04 23:50:00,0.062380000000000005,0.062380000000000005,78106,1,78106,50.0,3905350.0,243615.733,True
9/5/10,2010-09-05 23:50:00,0.0616,0.06343333333333301,78275,1,78275,50.0,3913800.0,241090.08000000002,True
9/6/10,2010-09-06 23:50:00,0.0616,0.0627,78433,1,78433,50.0,3921700.0,241576.72,True
9/7/10,2010-09-07 23:50:00,0.061505,0.062,78593,1,78593,50.0,3929700.0,241696.1985,True
9/8/10,2010-09-08 23:50:00,0.061494999999999994,0.061505,78757,1,78757,50.0,3937900.0,242161.16049999997,True
9/9/10,2010-09-09 23:50:00,0.061110000000000005,0.062400000000000004,78892,1,78892,50.0,3944650.0,241057.5615,True
9/10/10,2010-09-10 23:50:00,0.0618,0.0618,79068,1,79068,50.0,3953450.0,244323.21,True
9/11/10,2010-09-11 23:50:00,0.06366000000000001,0.064366666666666,79225,1,79225,50.0,3961300.0,252176.35800000004,True
9/12/10,2010-09-12 23:50:00,0.061500000000000006,0.06366000000000001,79405,1,79405,50.0,3970300.0,244173.45,True
9/13/10,2010-09-13 23:50:00,0.06217999999999901,0.064,79575,1,79575,50.0,3978800.0,247401.78399999606,True
9/14/10,2010-09-14 23:50:00,0.06199,0.17500000000000002,79780,1,79780,50.0,3989050.0,247281.20950000003,True
9/15/10,2010-09-15 23:50:00,0.0604,0.0625,79949,1,79949,50.0,3997500.0,241449.0,True
9/16/10,2010-09-16 23:50:00,0.0618,0.0618,80167,1,80167,50.0,4008400.0,247719.12,True
9/17/10,2010-09-17 23:50:00,0.05938,0.0618,80376,1,80376,50.0,4018850.0,238639.313,True
9/18/10,2010-09-18 23:50:00,0.061,0.061,80613,1,80613,50.0,4030700.0,245872.69999999998,True
9/19/10,2010-09-19 23:50:00,0.0627,0.0627,80821,1,80821,50.0,4041100.0,253376.97000000003,True
9/20/10,2010-09-20 23:50:00,0.0621,0.063349999999999,81024,1,81024,50.0,4051250.0,251582.625,True
9/21/10,2010-09-21 23:50:00,0.06265000000000001,0.06330000000000001,81194,1,81194,50.0,4059750.0,254343.33750000005,True
9/22/10,2010-09-22 23:50:00,0.062037999999999996,0.06265000000000001,81371,1,81371,50.0,4068600.0,252407.8068,True
9/23/10,2010-09-23 23:50:00,0.062310000000000004,0.0629,81605,1,81605,50.0,4080300.0,254243.49300000002,True
9/24/10,2010-09-24 23:50:00,0.062200000000000005,0.062380000000000005,81834,1,81834,50.0,4091750.0,254506.85000000003,True
9/25/10,2010-09-25 23:50:00,0.062020000000000006,0.062360000000000006,82038,1,82038,50.0,4101950.0,254402.939,True
9/26/10,2010-09-26 23:50:00,0.06219,0.06224777777777701,82245,1,82245,50.0,4112300.0,255743.937,True
9/27/10,2010-09-27 23:50:00,0.062200000000000005,0.062279999999999,82475,1,82475,50.0,4123800.0,256500.36000000002,True
9/28/10,2010-09-28 23:50:00,0.061904999999999,0.062354999999999,82686,1,82686,50.0,4134350.0,255936.9367499959,True
9/29/10,2010-09-29 23:50:00,0.06183,0.062,82850,1,82850,50.0,4142550.0,256133.8665,True
9/30/10,2010-09-30 23:50:00,0.061900000000000004,0.061900000000000004,82994,1,82994,50.0,4149750.0,256869.52500000002,True
10/1/10,2010-10-01 23:50:00,0.061970000000000004,0.062,83151,1,83151,50.0,4157600.0,257646.472,True
10/2/10,2010-10-02 23:50:00,0.0614,0.061970000000000004,83251,1,83251,50.0,4162600.0,255583.64,True
10/3/10,2010-10-03 23:50:00,0.061110000000000005,0.0614,83372,1,83372,50.0,4168650.0,254746.20150000002,True
10/4/10,2010-10-04 23:50:00,0.061290000000000004,0.06191000000000001,83525,1,83525,50.0,4176300.0,255965.42700000003,True
10/5/10,2010-10-05 23:50:00,0.0614,0.062921666666666,83652,1,83652,50.0,4182650.0,256814.71000000002,True
10/6/10,2010-10-06 23:50:00,0.062976666666666,0.063490666666666,83820,1,83820,50.0,4191050.0,263938.35883333057,True
10/7/10,2010-10-07 23:50:00,0.067,0.067,83982,1,83982,50.0,4199150.0,281343.05,True
10/8/10,2010-10-08 23:50:00,0.084925,0.08799000000000001,84137,1,84137,50.0,4206900.0,357270.9825,True
10/9/10,2010-10-09 23:50:00,0.09380000000000001,0.11,84294,1,84294,50.0,4214750.0,395343.55000000005,True
10/10/10,2010-10-10 23:50:00,0.0965,0.1301,84470,1,84470,50.0,4223550.0,407572.575,True
10/11/10,2010-10-11 23:50:00,0.095,0.1015,84631,1,84631,50.0,4231600.0,402002.0,True
10/12/10,2010-10-12 23:50:00,0.0949,0.09795000000000001,84787,1,84787,50.0,4239400.0,402319.06,True
10/13/10,2010-10-13 23:50:00,0.105,0.105,84961,1,84961,50.0,4248100.0,446050.5,True
10/14/10,2010-10-14 23:50:00,0.10200000000000001,0.105,85165,1,85165,50.0,4258300.0,434346.60000000003,True
10/15/10,2010-10-15 23:50:00,0.105,0.11699999999999901,85344,1,85344,50.0,4267250.0,448061.25,True
10/16/10,2010-10-16 23:50:00,0.101,0.105,85603,1,85603,50.0,4280200.0,432300.2,True
10/17/10,2010-10-17 23:50:00,0.10200000000000001,0.10450000000000001,85872,1,85872,50.0,4293650.0,437952.30000000005,True
10/18/10,2010-10-18 23:50:00,0.1024,0.10300000000000001,86119,1,86119,50.0,4306000.0,440934.4,True
10/19/10,2010-10-19 23:50:00,0.09715000000000001,0.1024,86378,1,86378,50.0,4318950.0,419585.99250000005,True
10/20/10,2010-10-20 23:50:00,0.099,0.10250000000000001,86639,1,86639,50.0,4332000.0,428868.0,True
10/21/10,2010-10-21 23:50:00,0.107,0.107,86828,1,86828,50.0,4341450.0,464535.14999999997,True
10/22/10,2010-10-22 23:50:00,0.106,0.109,86981,1,86981,50.0,4349100.0,461004.6,True
10/23/10,2010-10-23 23:50:00,0.10499499999999999,0.109,87156,1,87156,50.0,4357850.0,457552.46074999997,True
10/24/10,2010-10-24 23:50:00,0.11501000000000001,0.19,87360,1,87360,50.0,4368050.0,502369.4305000001,True
10/25/10,2010-10-25 23:50:00,0.132,0.186666666666666,87562,1,87562,50.0,4378150.0,577915.8,True
10/26/10,2010-10-26 23:50:00,0.15030000000000002,0.179,87805,1,87805,50.0,4390300.0,659862.0900000001,True
10/27/10,2010-10-27 23:50:00,0.1877,0.19,88019,1,88019,50.0,4401000.0,826067.7000000001,True
10/28/10,2010-10-28 23:50:00,0.1731,0.19001,88237,1,88237,50.0,4411900.0,763699.89,True
10/29/10,2010-10-29 23:50:00,0.19,0.19,88460,1,88460,50.0,4423050.0,840379.5,True
10/30/10,2010-10-30 23:50:00,0.19890000000000002,0.19890000000000002,88712,1,88712,50.0,4435650.0,882250.7850000001,True
10/31/10,2010-10-31 23:50:00,0.1925,0.19890000000000002,88892,1,88892,50.0,4444650.0,855595.125,True
11/1/10,2010-11-01 23:50:00,0.1955,0.1955,89069,1,89069,50.0,4453500.0,870659.25,True
11/2/10,2010-11-02 23:50:00,0.1938,0.1955,89243,1,89243,50.0,4462200.0,864774.36,True
11/3/10,2010-11-03 23:50:00,0.19310000000000002,0.2369,89435,1,89435,50.0,4471800.0,863504.5800000001,True
11/4/10,2010-11-04 23:50:00,0.23,0.23601000000000003,89636,1,89636,50.0,4481850.0,1030825.5,True
11/5/10,2010-11-05 23:50:00,0.2639,0.2639,89854,1,89854,50.0,4492750.0,1185636.725,True
11/6/10,2010-11-06 23:50:00,0.38,0.49,90070,1,90070,50.0,4503550.0,1711349.0,True
11/7/10,2010-11-07 23:50:00,0.34,0.4399,90314,1,90314,50.0,4515750.0,1535355.0,True
11/8/10,2010-11-08 23:50:00,0.243,0.36810000000000004,90586,1,90586,50.0,4529350.0,1100632.05,True
11/9/10,2010-11-09 23:50:00,0.21,0.322999999999999,90806,1,90806,50.0,4540350.0,953473.5,True
11/10/10,2010-11-10 23:50:00,0.23620000000000002,0.23620000000000002,91008,1,91008,50.0,4550450.0,1074816.29,True
11/11/10,2010-11-11 23:50:00,0.22310000000000002,0.24,91226,1,91226,50.0,4561350.0,1017637.185,True
11/12/10,2010-11-12 23:50:00,0.2682,0.28300000000000003,91397,1,91397,50.0,4569900.0,1225647.18,True
11/13/10,2010-11-13 23:50:00,0.276,0.299936666666666,91619,1,91619,50.0,4581000.0,1264356.0,True
11/14/10,2010-11-14 23:50:00,0.27904,0.299,91875,1,91875,50.0,4593800.0,1281853.952,True
11/15/10,2010-11-15 23:50:00,0.2682,0.2828,92075,1,92075,50.0,4603800.0,1234739.16,True
11/16/10,2010-11-16 23:50:00,0.225,0.275,92272,1,92272,50.0,4613650.0,1038071.25,True
11/17/10,2010-11-17 23:50:00,0.247366666666666,0.28800000000000003,92518,1,92518,50.0,4625950.0,1144305.8316666638,True
11/18/10,2010-11-18 23:50:00,0.26780000000000004,0.281,92776,1,92776,50.0,4638850.0,1242284.0300000003,True
11/19/10,2010-11-19 23:50:00,0.2752,0.28,92927,1,92927,50.0,4646400.0,1278689.28,True
11/20/10,2010-11-20 23:50:00,0.283955,0.29,93042,1,93042,50.0,4652150.0,1321001.25325,True
11/21/10,2010-11-21 23:50:00,0.27675,0.283955,93182,1,93182,50.0,4659150.0,1289419.7625,True
11/22/10,2010-11-22 23:50:00,0.2843,0.2843,93345,1,93345,50.0,4667300.0,1326913.39,True
11/23/10,2010-11-23 23:50:00,0.28295000000000003,0.28449,93486,1,93486,50.0,4674350.0,1322607.3325000003,True
11/24/10,2010-11-24 23:50:00,0.28299,0.28299,93662,1,93662,50.0,4683150.0,1325284.6185,True
11/25/10,2010-11-25 23:50:00,0.28,0.28299,93844,1,93844,50.0,4692250.0,1313830.0000000002,True
11/26/10,2010-11-26 23:50:00,0.2844,0.2864,94037,1,94037,50.0,4701900.0,1337220.3599999999,True
11/27/10,2010-11-27 23:50:00,0.28300000000000003,0.2844,94216,1,94216,50.0,4710850.0,1333170.55,True
11/28/10,2010-11-28 23:50:00,0.271081967213114,0.28461000000000003,94387,1,94387,50.0,4719400.0,1279344.2360655703,True
11/29/10,2010-11-29 23:50:00,0.23305,0.279,94595,1,94595,50.0,4729800.0,1102279.8900000001,True
11/30/10,2010-11-30 23:50:00,0.2082,0.22990000000000002,94800,1,94800,50.0,4740050.0,986878.41,True
12/1/10,2010-12-01 23:50:00,0.2275,0.22790000000000002,94986,1,94986,50.0,4749350.0,1080477.125,True
12/2/10,2010-12-02 23:50:00,0.255,0.255,95174,1,95174,50.0,4758750.0,1213481.25,True
12/3/10,2010-12-03 23:50:00,0.25105,0.25520000000000004,95365,1,95365,50.0,4768300.0,1197081.715,True
12/4/10,2010-12-04 23:50:00,0.20600000000000002,0.25880749999999997,95594,1,95594,50.0,4779750.0,984628.5000000001,True
12/5/10,2010-12-05 23:50:00,0.195,0.234,95832,1,95832,50.0,4791650.0,934371.75,True
12/6/10,2010-12-06 23:50:00,0.20400000000000001,0.225,96075,1,96075,50.0,4803800.0,979975.2000000001,True
12/7/10,2010-12-07 23:50:00,0.2366,0.245,96312,1,96312,50.0,4815650.0,1139382.79,True
12/8/10,2010-12-08 23:50:00,0.2388,0.24,96551,1,96551,50.0,4827600.0,1152830.8800000001,True
12/9/10,2010-12-09 23:50:00,0.192105,0.2388,96775,1,96775,50.0,4838800.0,929557.674,True
12/10/10,2010-12-10 23:50:00,0.20385,0.20385,96922,1,96922,50.0,4846150.0,987887.6775,True
12/11/10,2010-12-11 23:50:00,0.228,0.228,97096,1,97096,50.0,4854850.0,1106905.8,True
12/12/10,2010-12-12 23:50:00,0.22,0.228,97266,1,97266,50.0,4863350.0,1069937.0,True
12/13/10,2010-12-13 23:50:00,0.22990000000000002,0.22990000000000002,97408,1,97408,50.0,4870450.0,1119716.455,True
12/14/10,2010-12-14 23:50:00,0.24669000000000002,0.24669000000000002,97580,1,97580,50.0,4879050.0,1203612.8445000001,True
12/15/10,2010-12-15 23:50:00,0.24,0.24669000000000002,97776,1,97776,50.0,4888850.0,1173324.0,True
12/16/10,2010-12-16 23:50:00,0.24996000000000002,0.255,97948,1,97948,50.0,4897450.0,1224166.6020000002,True
12/17/10,2010-12-17 23:50:00,0.24,0.24996000000000002,98112,1,98112,50.0,4905650.0,1177356.0,True
12/18/10,2010-12-18 23:50:00,0.241,0.24881000000000003,98275,1,98275,50.0,4913800.0,1184225.8,True
12/19/10,2010-12-19 23:50:00,0.2401,0.2499,98458,1,98458,50.0,4922950.0,1182000.295,True
12/20/10,2010-12-20 23:50:00,0.267,0.27111,98618,1,98618,50.0,4930950.0,1316563.6500000001,True
12/21/10,2010-12-21 23:50:00,0.24,0.267,98815,1,98815,50.0,4940800.0,1185792.0,True
12/22/10,2010-12-22 23:50:00,0.25,0.25,98972,1,98972,50.0,4948650.0,1237162.5,True
12/23/10,2010-12-23 23:50:00,0.24875250000000002,0.25,99116,1,99116,50.0,4955850.0,1232780.077125,True
12/24/10,2010-12-24 23:50:00,0.248,0.25,99265,1,99265,50.0,4963300.0,1230898.4,True
12/25/10,2010-12-25 23:50:00,0.2499,0.25,99433,1,99433,50.0,4971700.0,1242427.83,True
12/26/10,2010-12-26 23:50:00,0.265,0.265,99576,1,99576,50.0,4978850.0,1319395.25,True
12/27/10,2010-12-27 23:50:00,0.265,0.27,99742,1,99742,50.0,4987150.0,1321594.75,True
12/28/10,2010-12-28 23:50:00,0.281,0.281,99912,1,99912,50.0,4995650.0,1403777.6500000001,True
12/29/10,2010-12-29 23:50:00,0.2998,0.301,100077,1,100077,50.0,5003900.0,1500169.22,True
12/30/10,2010-12-30 23:50:00,0.30000000000000004,0.30000000000000004,100246,1,100246,50.0,5012350.0,1503705.0000000002,True
12/31/10,2010-12-31 23:50:00,0.30000000000000004,0.30000000000000004,100408,1,100408,50.0,5020450.0,1506135.0000000002,True
1/1/11,2011-01-01 23:50:00,0.30000000000000004,0.30000000000000004,100588,1,100588,50.0,5029450.0,1508835.0000000002,True
1/2/11,2011-01-02 23:50:00,0.29997,0.30000000000000004,100763,1,100763,50.0,5038200.0,1511308.854,True
1/3/11,2011-01-03 23:50:00,0.295,0.29997,100921,1,100921,50.0,5046100.0,1488599.5,True
1/4/11,2011-01-04 23:50:00,0.29895000000000005,0.29895000000000005,101059,1,101059,50.0,5053000.0,1510594.3500000003,True
1/5/11,2011-01-05 23:50:00,0.29892,0.299,101216,1,101216,50.0,5060850.0,1512789.2820000001,True
1/6/11,2011-01-06 23:50:00,0.298,0.299,101355,1,101355,50.0,5067800.0,1510204.4,True
1/7/11,2011-01-07 23:50:00,0.32,0.321,101518,1,101518,50.0,5075950.0,1624304.0,True
1/8/11,2011-01-08 23:50:00,0.3229,0.3229,101688,1,101688,50.0,5084450.0,1641768.905,True
1/9/11,2011-01-09 23:50:00,0.322999999999999,0.322999999999999,101853,1,101853,50.0,5092700.0,1644942.099999995,True
1/10/11,2011-01-10 23:50:00,0.32659000000000005,0.329,102016,1,102016,50.0,5100850.0,1665886.6015000003,True
1/11/11,2011-01-11 23:50:00,0.32659000000000005,0.32659000000000005,102186,1,102186,50.0,5109350.0,1668662.6165000002,True
1/12/11,2011-01-12 23:50:00,0.31880000000000003,0.3557,102355,1,102355,50.0,5117800.0,1631554.6400000001,True
1/13/11,2011-01-13 23:50:00,0.3176,0.405,102542,1,102542,50.0,5127150.0,1628382.8399999999,True
1/14/11,2011-01-14 23:50:00,0.4,0.40058000000000005,102723,1,102723,50.0,5136200.0,2054480.0,True
1/15/11,2011-01-15 23:50:00,0.386,0.4,102881,1,102881,50.0,5144100.0,1985622.6,True
1/16/11,2011-01-16 23:50:00,0.38679,0.4,103053,1,103053,50.0,5152700.0,1993012.833,True
1/17/11,2011-01-17 23:50:00,0.34950000000000003,0.38679,103235,1,103235,50.0,5161800.0,1804049.1,True
1/18/11,2011-01-18 23:50:00,0.31299000000000005,0.34950000000000003,103377,1,103377,50.0,5168900.0,1617814.0110000002,True
1/19/11,2011-01-19 23:50:00,0.31299000000000005,0.31299000000000005,103546,1,103546,50.0,5177350.0,1620458.7765000002,True
1/20/11,2011-01-20 23:50:00,0.39,0.39,103730,1,103730,50.0,5186550.0,2022754.5,True
1/21/11,2011-01-21 23:50:00,0.419905,0.4299,103905,1,103905,50.0,5195300.0,2181532.4465,True
1/22/11,2011-01-22 23:50:00,0.44399000000000005,0.444,104070,1,104070,50.0,5203550.0,2310324.1645000004,True
1/23/11,2011-01-23 23:50:00,0.4424,0.44430000000000003,104240,1,104240,50.0,5212050.0,2305810.92,True
1/24/11,2011-01-24 23:50:00,0.4199,0.4319,104427,1,104427,50.0,5221400.0,2192465.86,True
1/25/11,2011-01-25 23:50:00,0.41000000000000003,0.425,104582,1,104582,50.0,5229150.0,2143951.5,True
1/26/11,2011-01-26 23:50:00,0.41367000000000004,0.42,104764,1,104764,50.0,5238250.0,2166906.8775000004,True
1/27/11,2011-01-27 23:50:00,0.4212,0.445,104924,1,104924,50.0,5246250.0,2209720.5,True
1/28/11,2011-01-28 23:50:00,0.446,0.446,105083,1,105083,50.0,5254200.0,2343373.2,True
1/29/11,2011-01-29 23:50:00,0.439,0.446,105242,1,105242,50.0,5262150.0,2310083.85,True
1/30/11,2011-01-30 23:50:00,0.47985000000000005,0.48,105398,1,105398,50.0,5269950.0,2528785.5075000003,True
1/31/11,2011-01-31 23:50:00,0.5501,0.8166666666666661,105570,1,105570,50.0,5278550.0,2903730.355,True
2/1/11,2011-02-01 23:50:00,0.7077300000000001,0.8442000000000001,105733,1,105733,50.0,5286700.0,3741556.1910000006,True
2/2/11,2011-02-02 23:50:00,0.716,0.7600100000000001,105892,1,105892,50.0,5294650.0,3790969.4,True
2/3/11,2011-02-03 23:50:00,0.6963900000000001,0.746,106051,1,106051,50.0,5302600.0,3692677.6140000005,True
2/4/11,2011-02-04 23:50:00,0.810999999999999,0.8501000000000001,106245,1,106245,50.0,5312300.0,4308275.299999995,True
2/5/11,2011-02-05 23:50:00,0.9073500000000001,0.9167000000000001,106424,1,106424,50.0,5321250.0,4828236.187500001,True
2/6/11,2011-02-06 23:50:00,0.8968,0.92,106602,1,106602,50.0,5330150.0,4780078.5200000005,True
2/7/11,2011-02-07 23:50:00,0.89,0.9,106804,1,106804,50.0,5340250.0,4752822.5,True
2/8/11,2011-02-08 23:50:00,0.918,0.918,106973,1,106973,50.0,5348700.0,4910106.600000001,True
2/9/11,2011-02-09 23:50:00,1.084495,1.09,107164,1,107164,50.0,5358250.0,5810995.33375,True
2/10/11,2011-02-10 23:50:00,0.9751549999999991,1.1,107350,1,107350,50.0,5367550.0,5234193.220249996,True
2/11/11,2011-02-11 23:50:00,1.070004999999999,1.0899,107536,1,107536,50.0,5376850.0,5753256.3842499945,True
2/12/11,2011-02-12 23:50:00,1.0799,1.08,107732,1,107732,50.0,5386650.0,5817043.335000001,True
2/13/11,2011-02-13 23:50:00,1.05,1.08,107929,1,107929,50.0,5396500.0,5666325.0,True
2/14/11,2011-02-14 23:50:00,1.075336666666666,1.08,108126,1,108126,50.0,5406350.0,5813646.38783333,True
2/15/11,2011-02-15 23:50:00,1.05,1.08,108349,1,108349,50.0,5417500.0,5688375.0,True
2/16/11,2011-02-16 23:50:00,1.028624,1.05019,108580,1,108580,50.0,5429050.0,5584451.1272,True
2/17/11,2011-02-17 23:50:00,1.04,1.05019,108812,1,108812,50.0,5440650.0,5658276.0,True
2/18/11,2011-02-18 23:50:00,0.8989,1.04019,109025,1,109025,50.0,5451300.0,4900173.57,True
2/19/11,2011-02-19 23:50:00,0.94898,0.98,109186,1,109186,50.0,5459350.0,5180813.963,True
2/20/11,2011-02-20 23:50:00,0.85,0.94898,109385,1,109385,50.0,5469300.0,4648905.0,True
2/21/11,2011-02-21 23:50:00,0.8345,0.8796,109579,1,109579,50.0,5479000.0,4572225.5,True
2/22/11,2011-02-22 23:50:00,0.8702300000000001,0.93,109791,1,109791,50.0,5489600.0,4777214.608,True
2/23/11,2011-02-23 23:50:00,0.9,0.9391200000000001,110032,1,110032,50.0,5501650.0,4951485.0,True
2/24/11,2011-02-24 23:50:00,0.9937149999999999,1.0,110240,1,110240,50.0,5512050.0,5477406.765749999,True
2/25/11,2011-02-25 23:50:00,0.9111,0.9997900000000001,110463,1,110463,50.0,5523200.0,5032187.5200000005,True
2/26/11,2011-02-26 23:50:00,0.9580000000000001,0.97,110739,1,110739,50.0,5537000.0,5304446.0,True
2/27/11,2011-02-27 23:50:00,0.89,0.9580000000000001,110986,1,110986,50.0,5549350.0,4938921.5,True
2/28/11,2011-02-28 23:50:00,0.8701000000000001,0.92,111136,1,111136,50.0,5556850.0,4835015.1850000005,True
3/1/11,2011-03-01 23:50:00,0.92022,0.9696,111265,1,111265,50.0,5563300.0,5119459.926,True
3/2/11,2011-03-02 23:50:00,0.9399000000000001,0.9400000000000001,111430,1,111430,50.0,5571550.0,5236699.845000001,True
3/3/11,2011-03-03 23:50:00,0.9390900000000001,0.9399000000000001,111618,1,111618,50.0,5580950.0,5241014.3355,True
3/4/11,2011-03-04 23:50:00,0.9012,0.9390900000000001,111840,1,111840,50.0,5592050.0,5039555.46,True
3/5/11,2011-03-05 23:50:00,0.9103,0.9189,112118,1,112118,50.0,5605950.0,5103096.285,True
3/6/11,2011-03-06 23:50:00,0.886629999999999,0.9103,112392,1,112392,50.0,5619650.0,4982550.279499995,True
3/7/11,2011-03-07 23:50:00,0.88502,0.9083366666666661,112602,1,112602,50.0,5630150.0,4982795.353,True
3/8/11,2011-03-08 23:50:00,0.869989999999999,0.88502,112789,1,112789,50.0,5639500.0,4906308.604999995,True
3/9/11,2011-03-09 23:50:00,0.8644900000000001,0.87,112949,1,112949,50.0,5647500.0,4882207.275,True
3/10/11,2011-03-10 23:50:00,0.9329000000000001,0.9329000000000001,113059,1,113059,50.0,5653000.0,5273683.7,True
3/11/11,2011-03-11 23:50:00,0.88,0.9329000000000001,113189,1,113189,50.0,5659500.0,4980360.0,True
3/12/11,2011-03-12 23:50:00,0.918,0.9197000000000001,113328,1,113328,50.0,5666450.0,5201801.100000001,True
3/13/11,2011-03-13 23:50:00,0.8924900000000001,0.918,113447,1,113447,50.0,5672400.0,5062560.276000001,True
3/14/11,2011-03-14 23:50:00,0.8949,0.9,113559,1,113559,50.0,5678000.0,5081242.2,True
3/15/11,2011-03-15 23:50:00,0.8711200000000001,0.8949,113669,1,113669,50.0,5683500.0,4951010.5200000005,True
3/16/11,2011-03-16 23:50:00,0.859989999999999,0.88,113806,1,113806,50.0,5690350.0,4893644.096499994,True
3/17/11,2011-03-17 23:50:00,0.82542,0.88,113946,1,113946,50.0,5697350.0,4702706.637,True
3/18/11,2011-03-18 23:50:00,0.8164800000000001,0.85062,114067,1,114067,50.0,5703400.0,4656712.032000001,True
3/19/11,2011-03-19 23:50:00,0.765,0.8164800000000001,114183,1,114183,50.0,5709200.0,4367538.0,True
3/20/11,2011-03-20 23:50:00,0.7410800000000001,0.79,114319,1,114319,50.0,5716000.0,4236013.28,True
3/21/11,2011-03-21 23:50:00,0.75897,0.772405,114468,1,114468,50.0,5723450.0,4343926.8465,True
3/22/11,2011-03-22 23:50:00,0.8090100000000001,0.81,114586,1,114586,50.0,5729350.0,4635101.443500001,True
3/23/11,2011-03-23 23:50:00,0.8497100000000001,0.8498500000000001,114743,1,114743,50.0,5737200.0,4874956.212,True
3/24/11,2011-03-24 23:50:00,0.8668799999999991,0.8989266666666661,114895,1,114895,50.0,5744800.0,4980052.223999995,True
3/25/11,2011-03-25 23:50:00,0.8837700000000001,0.8899900000000001,115069,1,115069,50.0,5753500.0,5084770.695,True
3/26/11,2011-03-26 23:50:00,0.8552000000000001,0.9024500000000001,115203,1,115203,50.0,5760200.0,4926123.04,True
