Date,btcd_top10
2013-09-11,0.9292228633137194
2013-09-12,0.9283145378148165
2013-09-13,0.928813636799167
2013-09-14,0.9284930246506793
2013-09-15,0.9272141783945372
2013-09-16,0.92548552567396
2013-09-17,0.914880108084459
2013-09-18,0.9104754895902188
2013-09-19,0.9077476264483316
2013-09-20,0.9115392586257165
2013-09-21,0.9129977343600106
2013-09-22,0.9105754636734374
2013-09-23,0.911403746250551
2013-09-24,0.9102275548061856
2013-09-25,0.912075989279691
2013-09-26,0.9062379518255298
2013-09-27,0.8975500628586721
2013-09-28,0.9026756884096911
2013-09-29,0.9074997385457373
2013-09-30,0.9118051611555373
2013-10-01,0.9122629679342656
2013-10-02,0.9193388329521396
2013-10-03,0.9163354909307437
2013-10-04,0.9140115729654291
2013-10-05,0.9152023579781189
2013-10-06,0.9139928080937111
2013-10-07,0.9165793534556517
2013-10-08,0.916492582702763
2013-10-09,0.9190359398314099
2013-10-10,0.916957578409249
2013-10-11,0.9203389972622658
2013-10-12,0.9197521398671252
2013-10-13,0.9249385621428595
2013-10-14,0.9273847735267052
2013-10-15,0.933700412077919
2013-10-16,0.9360653286710084
2013-10-17,0.933403050515895
2013-10-18,0.9388279742728776
2013-10-19,0.9470463643762014
2013-10-20,0.9488816123748731
2013-10-21,0.9524496112542739
2013-10-22,0.9560755696526873
2013-10-23,0.9536921769482847
2013-10-24,0.9459774817196197
2013-10-25,0.949196476641742
2013-10-26,0.9492399040434263
2013-10-27,0.9518037155932478
2013-10-28,0.9544788213957526
2013-10-29,0.9557156220551751
2013-10-30,0.9539819510521104
2013-11-01,0.9521986101624067
2013-11-02,0.9485409194709052
2013-11-03,0.9479308258011798
2013-11-04,0.9497507745869396
2013-11-05,0.9526509053083979
2013-11-06,0.9512864395390113
2013-11-07,0.9479136828757506
2013-11-08,0.9493441398387963
2013-11-09,0.9553862142841207
2013-11-10,0.9552041841740637
2013-11-11,0.9566108009667094
2013-11-12,0.9573403320820363
2013-11-13,0.9596594685211174
2013-11-14,0.9616279233609814
2013-11-15,0.9617188107205139
2013-11-16,0.9622261461372752
2013-11-17,0.9667409796484201
2013-11-18,0.9609398910424046
2013-11-19,0.9620663010984764
2013-11-20,0.9620887902473731
2013-11-21,0.9608336265693224
2013-11-22,0.9603282404745263
2013-11-23,0.959292277725722
2013-11-24,0.9564429737050001
2013-11-25,0.9468135157990661
2013-11-26,0.9267250522138715
2013-11-27,0.9031108726665742
2013-11-28,0.893106688102328
2013-11-29,0.9023592112151021
2013-11-30,0.8929924218896277
2013-12-01,0.8797820461415929
2013-12-02,0.8902442610304931
2013-12-03,0.8884253598086759
2013-12-04,0.8803915331285762
2013-12-05,0.8843952390125396
2013-12-06,0.8872550215127016
2013-12-07,0.8934696240828452
2013-12-08,0.8923516143146762
2013-12-09,0.8883216718023671
2013-12-10,0.8864370518575908
2013-12-11,0.8897093341761102
2013-12-12,0.8896047152549248
2013-12-13,0.8921426603460774
2013-12-14,0.8955476831659815
2013-12-15,0.8957960773650757
2013-12-16,0.9005315538944328
2013-12-17,0.9075025622138211
2013-12-18,0.9178056556547093
2013-12-19,0.9093344722858658
2013-12-20,0.9087027716270045
2013-12-21,0.9079015254320797
2013-12-22,0.9073164859378177
2013-12-23,0.9096950982908416
2013-12-24,0.903833564864637
2013-12-25,0.8929884508011114
2013-12-26,0.886422667501216
2013-12-27,0.8909495119950287
2013-12-28,0.8875487109601934
2013-12-29,0.8860607921594306
2013-12-30,0.8862795157281553
2013-12-31,0.8863578145005574
2014-01-01,0.8855771350872484
2014-01-02,0.8821633314801045
2014-01-03,0.8886572889647408
2014-01-04,0.8907075284072216
2014-01-05,0.8968464773660483
2014-01-06,0.8954384025211657
2014-01-08,0.9009955714035076
2014-01-09,0.9014145938014498
2014-01-10,0.9015795655900622
2014-01-11,0.9015750923121553
2014-01-12,0.9020085932747571
2014-01-13,0.9042917686619061
2014-01-14,0.9030288226720434
2014-01-15,0.9020403217915666
2014-01-16,0.9036634370083954
2014-01-17,0.9039447720897104
2014-01-18,0.9014485084139664
2014-01-19,0.9005041771706619
2014-01-20,0.8989287613343784
2014-01-21,0.8958657611978044
2014-01-23,0.9017823007714791
2014-01-24,0.9041500614055513
2014-01-25,0.9007593184430304
2014-01-26,0.9021525078851402
2014-01-27,0.9047151534554754
2014-01-28,0.9040665784321309
2014-01-29,0.9046041794888143
2014-01-30,0.9044221242212309
2014-01-31,0.902619370570337
2014-02-01,0.9015828506588642
2014-02-02,0.9008573976542408
2014-02-03,0.9031295172395396
2014-02-04,0.9052955923614211
2014-02-05,0.9055908828816284
2014-02-06,0.9064510783552617
2014-02-07,0.9045978404594521
2014-02-08,0.9026023173342587
2014-02-09,0.9018590631798574
2014-02-10,0.9032395638666465
2014-02-11,0.8993906410809901
2014-02-12,0.8994927402079338
2014-02-13,0.9010468222233221
2014-02-14,0.9025395831324207
2014-02-15,0.9011995073851823
2014-02-16,0.9014055201331862
2014-02-17,0.9022670280667916
2014-02-18,0.9012126972192706
2014-02-19,0.9004529302720078
2014-02-20,0.8998789359633075
2014-02-21,0.9030470969285825
2014-02-22,0.9022341703292468
2014-02-23,0.9010599700901301
2014-02-24,0.8990248671341999
2014-02-25,0.9017292862146451
2014-02-26,0.9037582677179195
2014-02-27,0.8874092787565019
2014-02-28,0.8863363229368296
2014-03-01,0.889239630863184
2014-03-02,0.8822397857557415
2014-03-03,0.8565837612543117
2014-03-04,0.8471584145784529
2014-03-05,0.8716782681802941
2014-03-06,0.8815189904141356
2014-03-07,0.888076963085054
2014-03-08,0.8801108248581018
2014-03-09,0.8820479146533101
2014-03-10,0.8775992668504266
2014-03-11,0.8803805013121017
2014-03-12,0.8787603439530378
2014-03-13,0.882982700024726
2014-03-14,0.8848185613146532
2014-03-15,0.8887221431675751
2014-03-16,0.8902001778825908
2014-03-17,0.8956003456359917
2014-03-18,0.8797592350260558
2014-03-19,0.889171368771183
2014-03-20,0.891702053696743
2014-03-21,0.8902606384497277
2014-03-22,0.8802922919186803
2014-03-23,0.8842413432598221
2014-03-24,0.8892909385681305
2014-03-25,0.9010521693450145
2014-03-26,0.8995489808082152
2014-03-27,0.9070131296881735
2014-03-28,0.9061012025168457
2014-03-30,0.9044749158596891
2014-03-31,0.905709509812333
2014-04-01,0.907040368899926
2014-04-02,0.9117223250336416
2014-04-03,0.9136959179861925
2014-04-04,0.9143334827152897
2014-04-05,0.9175240311795354
2014-04-06,0.9137504054172443
2014-04-07,0.9143679365626469
2014-04-08,0.9149359004631018
2014-04-09,0.9150348913731395
2014-04-10,0.9205302161155371
2014-04-11,0.9141543871671906
2014-04-12,0.9164957020936483
2014-04-13,0.9178070436651494
2014-04-14,0.9157612450040586
2014-04-15,0.9123806195965615
2014-04-16,0.9131871468377929
2014-04-17,0.9132935439948004
2014-04-18,0.911572236931372
2014-04-19,0.9096455483674658
2014-04-20,0.9109960251130742
2014-04-21,0.9110250546106966
2014-04-22,0.9121980576148703
2014-04-23,0.9185673415338557
2014-04-24,0.918395003818216
2014-04-25,0.9205279769346462
2014-04-26,0.9205704075076644
2014-04-27,0.9224623403512753
2014-04-28,0.9203509555692512
2014-04-29,0.9198608541073847
2014-04-30,0.9176433318709394
2014-05-01,0.918229666719742
2014-05-02,0.9201097905276059
2014-05-03,0.9197678685298665
2014-05-04,0.9194683855947989
2014-05-05,0.91979884271736
2014-05-06,0.9173995071581996
2014-05-07,0.9172594013982758
2014-05-08,0.9175968163130688
2014-05-09,0.9161359752291958
2014-05-10,0.9173098371324333
2014-05-11,0.9174065447521208
2014-05-12,0.9173215774698634
2014-05-13,0.9167710148361096
2014-05-14,0.915176293346074
2014-05-15,0.9147129453114321
2014-05-16,0.9149838088108402
2014-05-17,0.9157415220332891
2014-05-18,0.9155680637970186
2014-05-19,0.9173476780182864
2014-05-20,0.9188081134698335
2014-05-21,0.9194119535956671
2014-05-22,0.9249623119140358
2014-05-23,0.9210943627656883
2014-05-24,0.92154489240639
2014-05-25,0.9237794621504417
2014-05-26,0.9271345283948543
2014-05-27,0.9275067070858172
2014-05-28,0.9298482358493548
2014-05-29,0.9293157136598598
2014-05-30,0.9321504486751132
2014-05-31,0.9330880247616785
2014-06-01,0.9321696880342313
2014-06-02,0.93351966881119
2014-06-03,0.9336278970917959
2014-06-04,0.9333536623831565
2014-06-05,0.9333964133986287
2014-06-06,0.9337704314224226
2014-06-07,0.9349489444265368
2014-06-08,0.9357218569109146
2014-06-09,0.9349353922683945
2014-06-10,0.9333221398975996
2014-06-11,0.9320321868416425
2014-06-12,0.9324510965595622
2014-06-13,0.9316943903644712
2014-06-14,0.9319728114504479
2014-06-15,0.9324942598942207
2014-06-16,0.934037348896475
2014-06-17,0.9360891505929322
2014-06-18,0.9356470925508699
2014-06-19,0.9337364180969001
2014-06-20,0.934881916001617
2014-06-21,0.9355469719003
2014-06-22,0.9355951320952842
2014-06-23,0.9354519919919433
2014-06-24,0.9357664721809565
2014-06-25,0.9374520225525113
2014-06-26,0.938305019088186
2014-06-27,0.9391958715486718
2014-06-28,0.9404189341866552
2014-06-29,0.9417875107732508
2014-06-30,0.9447551727652155
2014-07-01,0.949039503777102
2014-07-02,0.9491173973027223
2014-07-03,0.9484418485151164
2014-07-04,0.9505352509272703
2014-07-05,0.9519417556785593
2014-07-06,0.9528155711921712
2014-07-07,0.9511735686252887
2014-07-08,0.9496528588941997
2014-07-09,0.9491299964768636
2014-07-10,0.9490157767529932
2014-07-11,0.9487803435395413
2014-07-12,0.9465799782181614
2014-07-13,0.9457932495451581
2014-07-14,0.9460533289912972
2014-07-15,0.9465059365807322
2014-07-16,0.9469536269903186
2014-07-17,0.9442697374666031
2014-07-18,0.9438412441050469
2014-07-19,0.9450237167339468
2014-07-20,0.9448881198526417
2014-07-21,0.9427687625521272
2014-07-22,0.9435504709416092
2014-07-23,0.9438990820283275
2014-07-24,0.9453692921984622
2014-07-25,0.9462830742604208
2014-07-26,0.9459843361371626
2014-07-27,0.945589816902053
2014-07-28,0.9459912785797522
2014-07-29,0.9460648721062106
2014-07-30,0.9473556878050476
2014-07-31,0.9462964665159234
2014-08-01,0.9463336270269115
2014-08-02,0.9462039614693654
2014-08-03,0.9462860468529158
2014-08-04,0.9475790671500688
2014-08-05,0.9481832366531728
2014-08-06,0.9484570615804265
2014-08-07,0.9490036135765175
2014-08-08,0.9495952353341209
2014-08-09,0.9507089387622689
2014-08-10,0.9512659884071444
2014-08-11,0.9542903872577598
2014-08-12,0.9559023757658328
2014-08-13,0.9568717073617737
2014-08-14,0.9542420530961885
2014-08-15,0.953971624306328
2014-08-16,0.9561403630141239
2014-08-17,0.9573289304315309
2014-08-18,0.9598497255956969
2014-08-19,0.9543260017489689
2014-08-20,0.9511203183149427
2014-08-21,0.9493692689352854
2014-08-22,0.9494692625896218
2014-08-23,0.9512819007192401
2014-08-24,0.947906604929825
2014-08-25,0.9446599098669982
2014-08-26,0.9326976730265153
2014-08-27,0.9332473593076097
2014-08-28,0.9354369466035384
2014-08-29,0.9361491386276606
2014-08-30,0.9349602720089364
2014-08-31,0.9346948335743909
2014-09-01,0.935078767023426
2014-09-02,0.9366076278420342
2014-09-03,0.9340362473646066
2014-09-04,0.9336215366378724
2014-09-05,0.9327001177885733
2014-09-06,0.9321526073548528
2014-09-07,0.9317185981145769
2014-09-08,0.9299135598692597
2014-09-09,0.9299005868116494
2014-09-10,0.927762805522135
2014-09-11,0.9274651095013068
2014-09-12,0.9275109981540435
2014-09-13,0.9268794688514932
2014-09-14,0.9249380665610565
2014-09-15,0.926934532302032
2014-09-16,0.92475229641554
2014-09-17,0.9219803507407588
2014-09-18,0.9189081609251845
2014-09-19,0.9195075889770222
2014-09-20,0.9210281406293035
2014-09-21,0.9215219738168591
2014-09-22,0.9207248953746795
2014-09-23,0.924170047770521
2014-09-24,0.9223652293067254
2014-09-25,0.9210760938663434
2014-09-26,0.9186176060127533
2014-09-27,0.918731334785122
2014-09-28,0.9139480701458554
2014-09-29,0.9166943919746107
2014-09-30,0.9171641956766562
2014-10-01,0.9172336796716914
2014-10-03,0.914248006914675
2014-10-04,0.9109184009335762
2014-10-05,0.9119674324117729
2014-10-06,0.9121148941230351
2014-10-07,0.9134105873200712
2014-10-08,0.9164845954860077
2014-10-09,0.9182261997575809
2014-10-10,0.9173224630755661
2014-10-11,0.9201735889869851
2014-10-12,0.9220266339420716
2014-10-13,0.9242611848585182
2014-10-14,0.9245168180816039
2014-10-15,0.9247139970927867
2014-10-16,0.9235728538356038
2014-10-17,0.9236855341188952
2014-10-18,0.9242035703353693
2014-10-19,0.9248901486960575
2014-10-20,0.9246017096436517
2014-10-21,0.9231868102360581
2014-10-22,0.9228709474804604
2014-10-23,0.9210956269035193
2014-10-24,0.9208249411927737
2014-10-25,0.9217999130072057
2014-10-26,0.9236470899763193
2014-10-27,0.9210413257696949
2014-10-28,0.9222009075843068
2014-10-29,0.9203383154263549
2014-10-30,0.9222182796136522
2014-10-31,0.921575767027467
2014-11-01,0.9225930232189321
2014-11-02,0.9216624112887515
2014-11-03,0.9210032022538208
2014-11-04,0.9212259796860571
2014-11-05,0.9211925580472679
2014-11-06,0.9232052861096057
2014-11-07,0.9225027332037946
2014-11-08,0.9215444028865671
2014-11-09,0.9238286313738185
2014-11-10,0.9247870771716764
2014-11-11,0.9251808309216852
2014-11-12,0.9283675726961202
2014-11-13,0.9286254519281661
2014-11-14,0.9261268768849594
2014-11-15,0.9249336179562502
2014-11-16,0.9254262539218765
2014-11-17,0.9252963694993721
2014-11-18,0.9247008815251121
2014-11-19,0.9227327230757055
2014-11-20,0.9188792991709996
2014-11-21,0.9141374595378193
2014-11-22,0.9092268916291557
2014-11-23,0.903344512163631
2014-11-24,0.9054954652150442
2014-11-25,0.8996170951871139
2014-11-26,0.8924839006379881
2014-11-27,0.8772191222246404
2014-11-28,0.8747465740744429
2014-11-29,0.8786959995037521
2014-11-30,0.8929394211860538
2014-12-01,0.8865199531342188
2014-12-02,0.8837718763793468
2014-12-03,0.8815924102095344
2014-12-04,0.8798948460554754
2014-12-05,0.8793101167790666
2014-12-06,0.8757467797916436
2014-12-07,0.8732215202758012
2014-12-08,0.8781286836100153
2014-12-09,0.8691476292523093
2014-12-10,0.8632731188077677
2014-12-11,0.8619096239955496
2014-12-13,0.8576061159051803
2014-12-14,0.8584349194506896
2014-12-15,0.8522638469185212
2014-12-16,0.8161807552462947
2014-12-17,0.7981062351066894
2014-12-18,0.7846131365017218
2014-12-19,0.8078508034098785
2014-12-20,0.8003383845747971
2014-12-21,0.7962552285133351
2014-12-22,0.7893930497389569
2014-12-23,0.8037381952645046
2014-12-24,0.8029205806889094
2014-12-25,0.7987558877674313
2014-12-26,0.7962808511987736
2014-12-27,0.7974657096863819
2014-12-28,0.7950803926324891
2014-12-29,0.7906292636755943
2014-12-30,0.7906627400795443
2014-12-31,0.7977810898678145
2015-01-01,0.7992099289585426
2015-01-02,0.8037860558675882
2015-01-03,0.8071523686805498
2015-01-04,0.815444003042851
2015-01-05,0.8115223461408005
2015-01-06,0.8154014175755674
2015-01-07,0.8188658223169627
2015-01-08,0.8146516646891764
2015-01-09,0.8171396074028621
2015-01-11,0.8216364291452942
2015-01-12,0.8229842465996847
2015-01-13,0.8203742928435434
2015-01-14,0.8026821605252865
2015-01-15,0.8058045940636464
2015-01-16,0.8039587193416542
2015-01-17,0.8065389548246484
2015-01-18,0.8142765522405343
2015-01-19,0.8154407591419398
2015-01-20,0.8128411827132757
2015-01-21,0.8186123439081732
2015-01-22,0.8192470753719764
2015-01-23,0.8208655409658974
2015-01-24,0.8264942517508002
2015-01-25,0.8272412851010305
2015-01-26,0.8421875948287351
2015-01-27,0.8394410724329658
2015-01-28,0.8323428671479551
2015-01-29,0.8341743123133497
2015-01-30,0.8322902034273452
2015-01-31,0.8284948958381522
2015-02-01,0.8360764680560385
2015-02-02,0.8460552496487095
2015-02-03,0.8455077165882107
2015-02-04,0.8424976866745457
2015-02-05,0.8301100408023669
2015-02-06,0.825115593772001
2015-02-07,0.8326068545815895
2015-02-08,0.8315199849033309
2015-02-09,0.8331817404010115
2015-02-10,0.8352656875457012
2015-02-11,0.8337525645108294
2015-02-12,0.8337113541958021
2015-02-13,0.8371609664831868
2015-02-14,0.8447955077315753
2015-02-15,0.8433978993743556
2015-02-16,0.8435420687132068
2015-02-17,0.8460888480629469
2015-02-18,0.8445694992100633
2015-02-19,0.846536996655284
2015-02-20,0.8505741829107853
2015-02-21,0.8523008676904245
2015-02-22,0.8505229245490571
2015-02-23,0.8490222409175747
2015-02-24,0.8475361436585879
2015-02-25,0.8465440643601244
2015-02-26,0.8465485354637343
2015-02-27,0.8538840585696567
2015-03-01,0.8639258209514143
2015-03-02,0.8700683783737216
2015-03-03,0.8835713558782201
2015-03-04,0.8846376796592343
2015-03-05,0.8761272172196953
2015-03-06,0.8791887371796762
2015-03-07,0.8825342065210386
2015-03-08,0.886923316442005
2015-03-09,0.8865991578455542
2015-03-10,0.8912112642802131
2015-03-11,0.891323908095114
2015-03-12,0.8900626461044181
2015-03-13,0.886630945010814
2015-03-14,0.8820355434881851
2015-03-15,0.8853377080866967
2015-03-16,0.885385163973977
2015-03-17,0.8844678204609859
2015-03-18,0.8781839488211126
2015-03-19,0.8800763435410277
2015-03-20,0.8802251915346371
2015-03-21,0.8809041201070625
2015-03-22,0.883213465676035
2015-03-23,0.882339702133213
2015-03-24,0.8797454603222393
2015-03-25,0.8842598791103374
2015-03-26,0.8875665166133694
2015-03-27,0.8862366594922724
2015-03-28,0.8882318747755691
2015-03-29,0.8881088261820596
2015-03-30,0.8912660316035697
2015-03-31,0.8960575124719682
2015-04-01,0.8974030167194474
2015-04-02,0.8972347914584023
2015-04-03,0.8916354813446181
2015-04-04,0.8911724081524697
2015-04-05,0.8943693847745059
2015-04-06,0.8927354993055583
2015-04-07,0.8901721446911977
2015-04-08,0.8863257133396275
2015-04-09,0.8899049479847286
2015-04-10,0.890249655490211
2015-04-11,0.89257031508423
2015-04-12,0.8899027356974797
2015-04-13,0.8891548099376584
2015-04-14,0.8877582564009725
2015-04-15,0.8916195029541131
2015-04-16,0.8922982697276272
2015-04-17,0.8904236974025683
2015-04-18,0.8914366860558969
2015-04-19,0.8921138457517536
2015-04-20,0.892451579452646
2015-04-21,0.8954657153201953
2015-04-22,0.8936352420393215
2015-04-23,0.894007553808025
2015-04-24,0.8928009615857928
2015-04-25,0.8895961040260525
2015-04-26,0.8925271117730323
2015-04-27,0.8955440092711893
2015-04-28,0.8959048346903641
2015-04-29,0.8944401873560234
2015-04-30,0.8959362679181099
2015-05-01,0.8952855164602433
2015-05-02,0.896241347476142
2015-05-03,0.8980477484669069
2015-05-04,0.8977492731004928
2015-05-05,0.8980975231897307
2015-05-06,0.8969403696432563
2015-05-07,0.9012053165021494
2015-05-08,0.9030621301959059
2015-05-09,0.902220459443407
2015-05-10,0.9037307758487936
2015-05-11,0.9042090849379605
2015-05-12,0.9042302948483103
2015-05-13,0.9053584951289925
2015-05-14,0.9071563724734903
2015-05-15,0.9068385033939228
2015-05-16,0.9074658795468751
2015-05-17,0.9097583450533105
2015-05-18,0.9134107846799319
2015-05-19,0.9059319706564842
2015-05-20,0.9051134522669054
2015-05-21,0.9056727120453522
2015-05-22,0.9020539938950558
2015-05-23,0.9005679311201211
2015-05-24,0.9004023463804356
2015-05-25,0.8988074292984393
2015-05-26,0.8991992838863787
2015-05-27,0.8971663394406295
2015-05-28,0.8888235091447542
2015-05-29,0.880129590290766
2015-05-30,0.8851953640458168
2015-05-31,0.8863575001105003
2015-06-01,0.8903524310526105
2015-06-02,0.8863204256901648
2015-06-03,0.8866926996550724
2015-06-04,0.8871340090940744
2015-06-05,0.8854982572146229
2015-06-06,0.8861306343934101
2015-06-07,0.8856803152719359
2015-06-08,0.8858323574925816
2015-06-09,0.8862904485862053
2015-06-10,0.8867303121598656
2015-06-11,0.8865498990947679
2015-06-12,0.8865516480541031
2015-06-13,0.8862717081232647
2015-06-14,0.8849168210777011
2015-06-15,0.8826660939593513
2015-06-16,0.872801424134518
2015-06-17,0.8705266944014775
2015-06-18,0.8639967530216499
2015-06-19,0.8582736430805495
2015-06-20,0.857639164333107
2015-06-21,0.8626384832642982
2015-06-22,0.8615636269483506
2015-06-23,0.8615652423592699
2015-06-24,0.8607386651203063
2015-06-25,0.8599077935751347
2015-06-26,0.8584609415979494
2015-06-27,0.858193902743832
2015-06-28,0.8560575716571226
2015-06-29,0.8523443545192656
2015-06-30,0.8565043264420586
2015-07-01,0.8568335941620875
2015-07-02,0.8553574975058911
2015-07-03,0.8550548218040563
2015-07-04,0.8589363259599242
2015-07-05,0.8618268175721098
2015-07-06,0.8578346878057478
2015-07-07,0.8597440068961827
2015-07-08,0.8535851669379416
2015-07-09,0.8448388640110014
2015-07-10,0.8757462920651469
2015-07-11,0.8815303647797356
2015-07-12,0.8798858086612903
2015-07-13,0.8790829357471213
2015-07-14,0.8775650767257976
2015-07-15,0.8818519016665989
2015-07-16,0.8871694374549988
2015-07-17,0.8865005048689553
2015-07-18,0.8831263162561225
2015-07-19,0.8846023019382206
2015-07-20,0.8856602985968578
2015-07-21,0.887239953686793
2015-07-22,0.8876597228218523
2015-07-23,0.8881851576342896
2015-07-24,0.8842552759512159
2015-07-25,0.8829498124287024
2015-07-26,0.8827387892328425
2015-07-27,0.8806064834361036
2015-07-28,0.8785402060821691
2015-07-29,0.8786813310227981
2015-07-30,0.8801329660881364
2015-07-31,0.8785110626156469
2015-08-01,0.8831264403843408
2015-08-02,0.8835697998121746
2015-08-03,0.8833343766503359
2015-08-04,0.8832120870552765
2015-08-05,0.8824956992795654
2015-08-06,0.8848474343694438
2015-08-07,0.8548724390164459
2015-08-08,0.8714871299799111
2015-08-09,0.8712297818318632
2015-08-10,0.8708438811782304
2015-08-11,0.8679843434016602
2015-08-12,0.8679194691598953
2015-08-13,0.861176351528214
2015-08-14,0.8594790411766305
2015-08-15,0.8598937545591603
2015-08-16,0.8609095229277101
2015-08-17,0.8619977042239021
2015-08-18,0.851315960870942
2015-08-19,0.8557827091969145
2015-08-20,0.8543709608305831
2015-08-21,0.854423274205827
2015-08-22,0.8555754208386267
2015-08-23,0.8572116582037306
2015-08-24,0.8544553733756852
2015-08-25,0.8643991722409096
2015-08-26,0.8629270755595477
2015-08-27,0.862974920673365
2015-08-28,0.8655715349074488
2015-08-29,0.8628453715979153
2015-08-30,0.8584623522149423
2015-08-31,0.8595730980520229
2015-09-01,0.859582555866587
2015-09-02,0.8621935701201858
2015-09-03,0.86528169953348
2015-09-04,0.8666641071192717
2015-09-05,0.8612920432977716
2015-09-06,0.86299030386412
2015-09-07,0.863819420077352
2015-09-08,0.8666511916743086
2015-09-09,0.8668991517544753
2015-09-10,0.8677842929003219
2015-09-11,0.8658360741483029
2015-09-12,0.8656436041542692
2015-09-13,0.8630973957139495
2015-09-14,0.8722427311802089
2015-09-15,0.8685017586529482
2015-09-16,0.8707761280886481
2015-09-17,0.8707718540154157
2015-09-19,0.8705171509451686
2015-09-20,0.8679673747912241
2015-09-21,0.8699564788836451
2015-09-22,0.8723379399096013
2015-09-23,0.875801241386664
2015-09-24,0.8784517233488811
2015-09-25,0.8807688784073279
2015-09-26,0.8806588297308697
2015-09-27,0.8809768069065143
2015-09-28,0.8857404547250036
2015-09-29,0.8898293922659206
2015-09-30,0.8884223160013996
2015-10-01,0.8904284509452429
2015-10-02,0.8882327476887456
