Date,btcd_top10,stabled_top10,otherd_top10
2013-08-09,0.9213636245320544,0.0,0.07863637546794558
2013-08-10,0.9233134647832513,0.0,0.07668653521674869
2013-08-11,0.9219899674673803,0.0,0.0780100325326197
2013-08-12,0.9230670925483452,0.0,0.07693290745165478
2013-08-13,0.924088635775208,0.0,0.07591136422479204
2013-08-14,0.9290270682799457,0.0,0.07097293172005428
2013-08-15,0.9311136905250567,0.0,0.06888630947494338
2013-08-16,0.934501353747275,0.0,0.06549864625272496
2013-08-17,0.9188897411851238,0.0,0.08111025881487618
2013-08-18,0.9193769133621187,0.0,0.08062308663788127
2013-08-19,0.9240336619431108,0.0,0.0759663380568893
2013-08-20,0.921829907209593,0.0,0.07817009279040703
2013-08-21,0.9243368942469781,0.0,0.0756631057530219
2013-08-22,0.9272915147108065,0.0,0.0727084852891935
2013-08-23,0.9262012785412166,0.0,0.0737987214587834
2013-08-24,0.9254371792237792,0.0,0.07456282077622078
2013-08-25,0.9251093534537121,0.0,0.07489064654628784
2013-08-26,0.9228777584998991,0.0,0.0771222415001009
2013-08-27,0.9262130217476443,0.0,0.0737869782523557
2013-08-28,0.9258645235077081,0.0,0.07413547649229194
2013-08-29,0.9277717769638968,0.0,0.07222822303610321
2013-08-30,0.9309404424647247,0.0,0.06905955753527526
2013-08-31,0.934053876806521,0.0,0.06594612319347906
2013-09-01,0.9347127157196877,0.0,0.0652872842803123
2013-09-02,0.9352330916292668,0.0,0.06476690837073314
2013-09-03,0.9343757388318724,0.0,0.06562426116812754
2013-09-04,0.9269381660806288,0.0,0.07306183391937114
2013-09-05,0.9271469172858077,0.0,0.07285308271419233
2013-09-06,0.9234365988100438,0.0,0.07656340118995622
2013-09-07,0.9244315196020476,0.0,0.07556848039795239
2013-09-08,0.9228074659351069,0.0,0.0771925340648931
2013-09-09,0.925470199732255,0.0,0.07452980026774499
2013-09-10,0.9278998684493579,0.0,0.07210013155064211
2013-09-11,0.9292228633137194,0.0,0.07077713668628063
2013-09-12,0.9283145378148165,0.0,0.07168546218518349
2013-09-13,0.928813636799167,0.0,0.07118636320083306
2013-09-14,0.9284930246506793,0.0,0.07150697534932066
2013-09-15,0.9272141783945372,0.0,0.07278582160546276
2013-09-16,0.92548552567396,0.0,0.07451447432603997
2013-09-17,0.914880108084459,0.0,0.085119891915541
2013-09-18,0.9104754895902188,0.0,0.08952451040978117
2013-09-19,0.9077476264483316,0.0,0.09225237355166842
2013-09-20,0.9115392586257165,0.0,0.08846074137428346
2013-09-21,0.9129977343600106,0.0,0.08700226563998933
2013-09-22,0.9105754636734374,0.0,0.08942453632656255
2013-09-23,0.911403746250551,0.0,0.08859625374944906
2013-09-24,0.9102275548061856,0.0,0.08977244519381448
2013-09-25,0.912075989279691,0.0,0.08792401072030895
2013-09-26,0.9062379518255298,0.0,0.09376204817447015
2013-09-27,0.8975500628586721,0.0,0.10244993714132786
2013-09-28,0.9026756884096911,0.0,0.0973243115903089
2013-09-29,0.9074997385457373,0.0,0.0925002614542627
2013-09-30,0.9118051611555373,0.0,0.0881948388444627
2013-10-01,0.9122629679342656,0.0,0.08773703206573438
2013-10-02,0.9193388329521396,0.0,0.0806611670478604
2013-10-03,0.9163354909307437,0.0,0.08366450906925627
2013-10-04,0.9140115729654291,0.0,0.08598842703457091
2013-10-05,0.9152023579781189,0.0,0.08479764202188109
2013-10-06,0.9139928080937111,0.0,0.08600719190628896
2013-10-07,0.9165793534556517,0.0,0.08342064654434829
2013-10-08,0.916492582702763,0.0,0.08350741729723701
2013-10-09,0.9190359398314099,0.0,0.08096406016859019
2013-10-10,0.916957578409249,0.0,0.08304242159075109
2013-10-11,0.9203389972622658,0.0,0.07966100273773423
2013-10-12,0.9197521398671252,0.0,0.08024786013287474
2013-10-13,0.9249385621428595,0.0,0.07506143785714046
2013-10-14,0.9273847735267052,0.0,0.0726152264732948
2013-10-15,0.933700412077919,0.0,0.06629958792208102
2013-10-16,0.9360653286710084,0.0,0.06393467132899157
2013-10-17,0.933403050515895,0.0,0.06659694948410497
2013-10-18,0.9388279742728776,0.0,0.06117202572712243
2013-10-19,0.9470463643762014,0.0,0.052953635623798664
2013-10-20,0.9488816123748731,0.0,0.05111838762512685
2013-10-21,0.9524496112542739,0.0,0.04755038874572616
2013-10-22,0.9560755696526873,0.0,0.043924430347312714
2013-10-23,0.9536921769482847,0.0,0.04630782305171535
2013-10-24,0.9459774817196197,0.0,0.05402251828038026
2013-10-25,0.949196476641742,0.0,0.05080352335825798
2013-10-26,0.9492399040434263,0.0,0.05076009595657367
2013-10-27,0.9518037155932478,0.0,0.04819628440675217
2013-10-28,0.9544788213957526,0.0,0.045521178604247425
2013-10-29,0.9557156220551751,0.0,0.04428437794482484
2013-10-30,0.9539819510521104,0.0,0.046018048947889585
2013-11-01,0.9521986101624067,0.0,0.04780138983759329
2013-11-02,0.9485409194709052,0.0,0.05145908052909481
2013-11-03,0.9479308258011798,0.0,0.05206917419882019
2013-11-04,0.9497507745869396,0.0,0.05024922541306048
2013-11-05,0.9526509053083979,0.0,0.04734909469160214
2013-11-06,0.9512864395390113,0.0,0.048713560460988736
2013-11-07,0.9479136828757506,0.0,0.05208631712424936
2013-11-08,0.9493441398387963,0.0,0.05065586016120376
2013-11-09,0.9553862142841207,0.0,0.04461378571587926
2013-11-10,0.9552041841740637,0.0,0.04479581582593625
2013-11-11,0.9566108009667094,0.0,0.04338919903329067
2013-11-12,0.9573403320820363,0.0,0.04265966791796367
2013-11-13,0.9596594685211174,0.0,0.040340531478882634
2013-11-14,0.9616279233609814,0.0,0.03837207663901861
2013-11-15,0.9617188107205139,0.0,0.03828118927948607
2013-11-16,0.9622261461372752,0.0,0.03777385386272485
2013-11-17,0.9667409796484201,0.0,0.03325902035157987
2013-11-18,0.9609398910424046,0.0,0.039060108957595346
2013-11-19,0.9620663010984764,0.0,0.0379336989015237
2013-11-20,0.9620887902473731,0.0,0.03791120975262682
2013-11-21,0.9608336265693224,0.0,0.03916637343067761
2013-11-22,0.9603282404745263,0.0,0.0396717595254737
2013-11-23,0.959292277725722,0.0,0.04070772227427796
2013-11-24,0.9564429737050001,0.0,0.04355702629499988
2013-11-25,0.9468135157990661,0.0,0.05318648420093386
2013-11-26,0.9267250522138715,0.0,0.07327494778612857
2013-11-27,0.9031108726665742,0.0,0.09688912733342578
2013-11-28,0.893106688102328,0.0,0.10689331189767204
2013-11-29,0.9023592112151021,0.0,0.0976407887848979
2013-11-30,0.8929924218896277,0.0,0.10700757811037233
2013-12-01,0.8797820461415929,0.0,0.12021795385840706
2013-12-02,0.8902442610304931,0.0,0.10975573896950683
2013-12-03,0.8884253598086759,0.0,0.11157464019132411
2013-12-04,0.8803915331285762,0.0,0.11960846687142376
2013-12-05,0.8843952390125396,0.0,0.11560476098746038
2013-12-06,0.8872550215127016,0.0,0.1127449784872984
2013-12-07,0.8934696240828452,0.0,0.10653037591715478
2013-12-08,0.8923516143146762,0.0,0.10764838568532371
2013-12-09,0.8883216718023671,0.0,0.11167832819763288
2013-12-10,0.8864370518575908,0.0,0.11356294814240916
2013-12-11,0.8897093341761102,0.0,0.11029066582388986
2013-12-12,0.8896047152549248,0.0,0.11039528474507518
2013-12-13,0.8921426603460774,0.0,0.10785733965392262
2013-12-14,0.8955476831659815,0.0,0.10445231683401848
2013-12-15,0.8957960773650757,0.0,0.10420392263492434
2013-12-16,0.9005315538944328,0.0,0.09946844610556711
2013-12-17,0.9075025622138211,0.0,0.09249743778617892
2013-12-18,0.9178056556547093,0.0,0.08219434434529073
2013-12-19,0.9093344722858658,0.0,0.09066552771413415
2013-12-20,0.9087027716270045,0.0,0.09129722837299546
2013-12-21,0.9079015254320797,0.0,0.09209847456792032
2013-12-22,0.9073164859378177,0.0,0.09268351406218234
2013-12-23,0.9096950982908416,0.0,0.09030490170915836
2013-12-24,0.903833564864637,0.0,0.09616643513536301
2013-12-25,0.8929884508011114,0.0,0.1070115491988886
2013-12-26,0.886422667501216,0.0,0.11357733249878398
2013-12-27,0.8909495119950287,0.0,0.10905048800497129
2013-12-28,0.8875487109601934,0.0,0.1124512890398066
2013-12-29,0.8860607921594306,0.0,0.11393920784056948
2013-12-30,0.8862795157281553,0.0,0.11372048427184468
2013-12-31,0.8863578145005574,0.0,0.11364218549944256
2014-01-01,0.8855771350872484,0.0,0.11442286491275153
2014-01-02,0.8821633314801045,0.0,0.11783666851989551
2014-01-03,0.8886572889647408,0.0,0.11134271103525921
2014-01-04,0.8907075284072216,0.0,0.1092924715927784
2014-01-05,0.8968464773660483,0.0,0.10315352263395175
2014-01-06,0.8954384025211657,0.0,0.10456159747883427
2014-01-08,0.9009955714035076,0.0,0.09900442859649244
2014-01-09,0.9014145938014498,0.0,0.09858540619855022
2014-01-10,0.9015795655900622,0.0,0.09842043440993775
2014-01-11,0.9015750923121553,0.0,0.09842490768784472
2014-01-12,0.9020085932747571,0.0,0.09799140672524291
2014-01-13,0.9042917686619061,0.0,0.0957082313380939
2014-01-14,0.9030288226720434,0.0,0.09697117732795658
2014-01-15,0.9020403217915666,0.0,0.09795967820843347
2014-01-16,0.9036634370083954,0.0,0.09633656299160465
2014-01-17,0.9039447720897104,0.0,0.09605522791028967
2014-01-18,0.9014485084139664,0.0,0.09855149158603363
2014-01-19,0.9005041771706619,0.0,0.09949582282933817
2014-01-20,0.8989287613343784,0.0,0.10107123866562163
2014-01-21,0.8958657611978044,0.0,0.1041342388021956
2014-01-23,0.9017823007714791,0.0,0.09821769922852085
2014-01-24,0.9041500614055513,0.0,0.09584993859444864
2014-01-25,0.9007593184430304,0.0,0.09924068155696969
2014-01-26,0.9021525078851402,0.0,0.09784749211485977
2014-01-27,0.9047151534554754,0.0,0.09528484654452465
2014-01-28,0.9040665784321309,0.0,0.09593342156786912
2014-01-29,0.9046041794888143,0.0,0.09539582051118566
2014-01-30,0.9044221242212309,0.0,0.09557787577876906
2014-01-31,0.902619370570337,0.0,0.09738062942966291
2014-02-01,0.9015828506588642,0.0,0.09841714934113575
2014-02-02,0.9008573976542408,0.0,0.09914260234575925
2014-02-03,0.9031295172395396,0.0,0.09687048276046037
2014-02-04,0.9052955923614211,0.0,0.09470440763857894
2014-02-05,0.9055908828816284,0.0,0.09440911711837166
2014-02-06,0.9064510783552617,0.0,0.0935489216447383
2014-02-07,0.9045978404594521,0.0,0.09540215954054783
2014-02-08,0.9026023173342587,0.0,0.09739768266574138
2014-02-09,0.9018590631798574,0.0,0.09814093682014259
2014-02-10,0.9032395638666465,0.0,0.09676043613335353
2014-02-11,0.8993906410809901,0.0,0.10060935891900996
2014-02-12,0.8994927402079338,0.0,0.10050725979206616
2014-02-13,0.9010468222233221,0.0,0.09895317777667785
2014-02-14,0.9025395831324207,0.0,0.09746041686757938
2014-02-15,0.9011995073851823,0.0,0.09880049261481771
2014-02-16,0.9014055201331862,0.0,0.09859447986681381
2014-02-17,0.9038858008743608,0.0,0.09611419912563926
2014-02-18,0.9012126972192706,0.0,0.09878730278072939
2014-02-19,0.9004529302720078,0.0,0.09954706972799221
2014-02-20,0.8998789359633075,0.0,0.10012106403669258
2014-02-21,0.9030470969285825,0.0,0.0969529030714174
2014-02-22,0.9022341703292468,0.0,0.09776582967075315
2014-02-23,0.9010599700901301,0.0,0.09894002990986994
2014-02-24,0.8990248671341999,0.0,0.10097513286580001
2014-02-25,0.9017292862146451,0.0,0.09827071378535489
2014-02-26,0.9037582677179195,0.0,0.09624173228208055
2014-02-27,0.8874092787565019,0.0,0.11259072124349812
2014-02-28,0.8863363229368296,0.0,0.11366367706317036
2014-03-01,0.889239630863184,0.0,0.11076036913681601
2014-03-02,0.8822397857557415,0.0,0.1177602142442585
2014-03-03,0.8565837612543117,0.0,0.14341623874568832
2014-03-04,0.8471584145784529,0.0,0.15284158542154713
2014-03-05,0.8716782681802941,0.0,0.12832173181970585
2014-03-06,0.8815189904141356,0.0,0.11848100958586434
2014-03-07,0.888076963085054,0.0,0.11192303691494598
2014-03-08,0.8801108248581018,0.0,0.11988917514189819
2014-03-09,0.8820479146533101,0.0,0.11795208534668992
2014-03-10,0.8775992668504266,0.0,0.12240073314957346
2014-03-11,0.8803805013121017,0.0,0.11961949868789831
2014-03-12,0.8787603439530378,0.0,0.12123965604696217
2014-03-13,0.882982700024726,0.0,0.11701729997527394
2014-03-14,0.8848185613146532,0.0,0.11518143868534676
2014-03-15,0.8887221431675751,0.0,0.1112778568324249
2014-03-16,0.8902001778825908,0.0,0.1097998221174092
2014-03-17,0.8956003456359917,0.0,0.10439965436400836
2014-03-18,0.8797592350260558,0.0,0.12024076497394426
2014-03-19,0.889171368771183,0.0,0.11082863122881709
2014-03-20,0.891702053696743,0.0,0.10829794630325695
2014-03-21,0.8902606384497277,0.0,0.10973936155027231
2014-03-22,0.8802922919186803,0.0,0.11970770808131968
2014-03-23,0.8842413432598221,0.0,0.1157586567401779
2014-03-24,0.8892909385681305,0.0,0.11070906143186955
2014-03-25,0.9010521693450145,0.0,0.09894783065498541
2014-03-26,0.8995489808082152,0.0,0.10045101919178479
2014-03-27,0.9070131296881735,0.0,0.09298687031182652
2014-03-28,0.9061012025168457,0.0,0.09389879748315436
2014-03-30,0.9044749158596891,0.0,0.09552508414031091
2014-03-31,0.905709509812333,0.0,0.09429049018766696
2014-04-01,0.907040368899926,0.0,0.09295963110007403
2014-04-02,0.9117223250336416,0.0,0.08827767496635841
2014-04-03,0.9136959179861925,0.0,0.08630408201380745
2014-04-04,0.9143334827152897,0.0,0.08566651728471034
2014-04-05,0.9175240311795354,0.0,0.0824759688204646
2014-04-06,0.9137504054172443,0.0,0.08624959458275576
2014-04-07,0.9143679365626469,0.0,0.08563206343735309
2014-04-08,0.9149359004631018,0.0,0.08506409953689816
2014-04-09,0.9150348913731395,0.0,0.0849651086268605
2014-04-10,0.9205302161155371,0.0,0.07946978388446291
2014-04-11,0.9141543871671906,0.0,0.0858456128328094
2014-04-12,0.9164957020936483,0.0,0.08350429790635176
2014-04-13,0.9178070436651494,0.0,0.08219295633485059
2014-04-14,0.9157612450040586,0.0,0.08423875499594133
2014-04-15,0.9123806195965615,0.0,0.08761938040343847
2014-04-16,0.9131871468377929,0.0,0.08681285316220706
2014-04-17,0.9132935439948004,0.0,0.08670645600519958
2014-04-18,0.911572236931372,0.0,0.08842776306862801
2014-04-19,0.9096455483674658,0.0,0.09035445163253418
2014-04-20,0.9109960251130742,0.0,0.0890039748869258
2014-04-21,0.9110250546106966,0.0,0.08897494538930338
2014-04-22,0.9121980576148703,0.0,0.08780194238512976
2014-04-23,0.9185673415338557,0.0,0.08143265846614439
2014-04-24,0.918395003818216,0.0,0.08160499618178402
2014-04-25,0.9205279769346462,0.0,0.07947202306535386
2014-04-26,0.9205704075076644,0.0,0.07942959249233557
2014-04-27,0.9224623403512753,0.0,0.07753765964872474
2014-04-28,0.9203509555692512,0.0,0.07964904443074887
2014-04-29,0.9198608541073847,0.0,0.08013914589261532
2014-04-30,0.9176433318709394,0.0,0.08235666812906058
2014-05-01,0.918229666719742,0.0,0.08177033328025801
2014-05-02,0.9201097905276059,0.0,0.07989020947239409
2014-05-03,0.9197678685298665,0.0,0.08023213147013357
2014-05-04,0.9194683855947989,0.0,0.08053161440520101
2014-05-05,0.91979884271736,0.0,0.08020115728263998
2014-05-06,0.9173995071581996,0.0,0.08260049284180034
2014-05-07,0.9172594013982758,0.0,0.08274059860172417
2014-05-08,0.9175968163130688,0.0,0.08240318368693125
2014-05-09,0.9161359752291958,0.0,0.08386402477080425
2014-05-10,0.9173098371324333,0.0,0.08269016286756674
2014-05-11,0.9174065447521208,0.0,0.08259345524787919
2014-05-12,0.9173215774698634,0.0,0.08267842253013662
2014-05-13,0.9167710148361096,0.0,0.08322898516389038
2014-05-14,0.915176293346074,0.0,0.08482370665392606
2014-05-15,0.9147129453114321,0.0,0.08528705468856791
2014-05-16,0.9149838088108402,0.0,0.08501619118915985
2014-05-17,0.9157415220332891,0.0,0.08425847796671089
2014-05-18,0.9155680637970186,0.0,0.08443193620298134
2014-05-19,0.9173476780182864,0.0,0.08265232198171352
2014-05-20,0.9188081134698335,0.0,0.0811918865301665
2014-05-21,0.9194119535956671,0.0,0.08058804640433291
2014-05-22,0.9249623119140358,0.0,0.07503768808596427
2014-05-23,0.9210943627656883,0.0,0.07890563723431164
2014-05-24,0.92154489240639,0.0,0.07845510759361
2014-05-25,0.9237794621504417,0.0,0.07622053784955828
2014-05-26,0.9271345283948543,0.0,0.07286547160514567
2014-05-27,0.9275067070858172,0.0,0.07249329291418283
2014-05-28,0.9298482358493548,0.0,0.07015176415064515
2014-05-29,0.9293157136598598,0.0,0.07068428634014023
2014-05-30,0.9321504486751132,0.0,0.06784955132488676
2014-05-31,0.9330880247616785,0.0,0.06691197523832143
2014-06-01,0.9321696880342313,0.0,0.06783031196576869
2014-06-02,0.93351966881119,0.0,0.06648033118881004
2014-06-03,0.9336278970917959,0.0,0.0663721029082041
2014-06-04,0.9333536623831565,0.0,0.06664633761684347
2014-06-05,0.9333964133986287,0.0,0.06660358660137138
2014-06-06,0.9337704314224226,0.0,0.06622956857757743
2014-06-07,0.9349489444265368,0.0,0.06505105557346322
2014-06-08,0.9357218569109146,0.0,0.06427814308908543
2014-06-09,0.9349353922683945,0.0,0.0650646077316055
2014-06-10,0.9333221398975996,0.0,0.0666778601024004
2014-06-11,0.9320321868416425,0.0,0.06796781315835754
2014-06-12,0.9324510965595622,0.0,0.06754890344043786
2014-06-13,0.9316943903644712,0.0,0.06830560963552883
2014-06-14,0.9319728114504479,0.0,0.06802718854955217
2014-06-15,0.9324942598942207,0.0,0.06750574010577927
2014-06-16,0.934037348896475,0.0,0.065962651103525
2014-06-17,0.9360891505929322,0.0,0.06391084940706776
2014-06-18,0.9356470925508699,0.0,0.06435290744913011
2014-06-19,0.9337364180969001,0.0,0.06626358190309985
2014-06-20,0.934881916001617,0.0,0.065118083998383
2014-06-21,0.9355469719003,0.0,0.06445302809970001
2014-06-22,0.9355951320952842,0.0,0.0644048679047158
2014-06-23,0.9354519919919433,0.0,0.0645480080080567
2014-06-24,0.9357664721809565,0.0,0.06423352781904351
2014-06-25,0.9374520225525113,0.0,0.06254797744748876
2014-06-26,0.938305019088186,0.0,0.061694980911813996
2014-06-27,0.9391958715486718,0.0,0.06080412845132816
2014-06-28,0.9404189341866552,0.0,0.05958106581334479
2014-06-29,0.9417875107732508,0.0,0.05821248922674916
2014-06-30,0.9447551727652155,0.0,0.05524482723478457
2014-07-01,0.949039503777102,0.0,0.050960496222898
2014-07-02,0.9491173973027223,0.0,0.050882602697277776
2014-07-03,0.9484418485151164,0.0,0.05155815148488365
2014-07-04,0.9505352509272703,0.0,0.04946474907272968
2014-07-05,0.9519417556785593,0.0,0.048058244321440714
2014-07-06,0.9528155711921712,0.0,0.04718442880782881
2014-07-07,0.9511735686252887,0.0,0.04882643137471132
2014-07-08,0.9496528588941997,0.0,0.050347141105800325
2014-07-09,0.9491299964768636,0.0,0.050870003523136434
2014-07-10,0.9490157767529932,0.0,0.050984223247006806
2014-07-11,0.9487803435395413,0.0,0.0512196564604587
2014-07-12,0.9465799782181614,0.0,0.05342002178183856
2014-07-13,0.9457932495451581,0.0,0.054206750454841884
2014-07-14,0.9460533289912972,0.0,0.05394667100870277
2014-07-15,0.9465059365807322,0.0,0.05349406341926773
2014-07-16,0.9469536269903186,0.0,0.05304637300968135
2014-07-17,0.9442697374666031,0.0,0.05573026253339686
2014-07-18,0.9438412441050469,0.0,0.05615875589495313
2014-07-19,0.9450237167339468,0.0,0.05497628326605323
2014-07-20,0.9448881198526417,0.0,0.05511188014735835
2014-07-21,0.9427687625521272,0.0,0.05723123744787289
2014-07-22,0.9435504709416092,0.0,0.05644952905839085
2014-07-23,0.9438990820283275,0.0,0.05610091797167255
2014-07-24,0.9453692921984622,0.0,0.05463070780153784
2014-07-25,0.9462830742604208,0.0,0.0537169257395792
2014-07-26,0.9459843361371626,0.0,0.0540156638628374
2014-07-27,0.945589816902053,0.0,0.05441018309794699
2014-07-28,0.9459912785797522,0.0,0.0540087214202478
2014-07-29,0.9460648721062106,0.0,0.05393512789378945
2014-07-30,0.9473556878050476,0.0,0.052644312194952324
2014-07-31,0.9462964665159234,0.0,0.053703533484076645
2014-08-01,0.9463336270269115,0.0,0.05366637297308855
2014-08-02,0.9462039614693654,0.0,0.053796038530634686
2014-08-03,0.9462860468529158,0.0,0.053713953147084194
2014-08-04,0.9475790671500688,0.0,0.052420932849931226
2014-08-05,0.9481832366531728,0.0,0.05181676334682719
2014-08-06,0.9484570615804265,0.0,0.051542938419573435
2014-08-07,0.9490036135765175,0.0,0.0509963864234825
2014-08-08,0.9495952353341209,0.0,0.05040476466587901
2014-08-09,0.9507089387622689,0.0,0.04929106123773104
2014-08-10,0.9512659884071444,0.0,0.048734011592855585
2014-08-11,0.9542903872577598,0.0,0.045709612742240134
2014-08-12,0.9559023757658328,0.0,0.04409762423416715
2014-08-13,0.9568717073617737,0.0,0.04312829263822624
2014-08-14,0.9542420530961885,0.0,0.045757946903811575
2014-08-15,0.953971624306328,0.0,0.04602837569367201
2014-08-16,0.9561403630141239,0.0,0.043859636985876166
2014-08-17,0.9573289304315309,0.0,0.042671069568469076
2014-08-18,0.9598497255956969,0.0,0.04015027440430304
2014-08-19,0.9543260017489689,0.0,0.04567399825103114
2014-08-20,0.9511203183149427,0.0,0.048879681685057304
2014-08-21,0.9493692689352854,0.0,0.05063073106471459
2014-08-22,0.9494692625896218,0.0,0.05053073741037814
2014-08-23,0.9512819007192401,0.0,0.04871809928075991
2014-08-24,0.947906604929825,0.0,0.05209339507017498
2014-08-25,0.9446599098669982,0.0,0.05534009013300173
2014-08-26,0.9326976730265153,0.0,0.06730232697348468
2014-08-27,0.9332473593076097,0.0,0.0667526406923903
