balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge1000,All,never_spent,1415,234236,388112091884093,25,140,6814416109053,0.02
ge1000,Other,all,1,197320,262760572080,0,0,0,0.00
ge1000,Other,never_spent,1,197320,262760572080,0,0,0,0.00
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,54,51006,28526872709929,59,51006,28526872709929,19.54
ge1000,P2PKH,all,605,147883,183488115936028,194,122221,66674715178938,46.82
ge1000,P2PKH,inactive,134,71215,38147842469009,134,71215,38147842469009,27.28
ge1000,P2PKH,never_spent,417,25662,116813400757090,1,0,0,0.00
ge1000,P2SH,active,77,13653,57302916289526,223,13653,57302916289526,5.64
ge1000,P2SH,all,391,24172,161286941401982,460,19933,102765764723407,8.20
ge1000,P2SH,inactive,83,6280,45462848433881,237,6280,45462848433881,2.55
ge1000,P2SH,never_spent,231,4239,58521176678575,0,0,0,0.00
ge1000,P2TR,active,14,613,3182572765485,14,613,3182572765485,0.08
ge1000,P2TR,all,38,752,9673671874538,38,752,9673671874538,0.09
ge1000,P2TR,never_spent,24,139,6491099109053,24,139,6491099109053,0.02
ge1000,P2WPKH,active,177,31894,92386263372818,183,31894,92386263372818,4.06
ge1000,P2WPKH,all,826,43849,284277481048515,200,37287,97995904371861,4.74
ge1000,P2WPKH,inactive,17,5393,5609640999043,17,5393,5609640999043,0.69
ge1000,P2WPKH,never_spent,632,6562,186281576676654,0,0,0,0.00
ge1000,P2WSH,active,59,8048,47013964737374,225,8048,47013964737374,0.89
ge1000,P2WSH,all,178,8437,81295497115016,260,8124,61876736024375,0.90
ge1000,P2WSH,inactive,10,76,14862771287001,35,76,14862771287001,0.01
ge1000,P2WSH,never_spent,109,313,19418761090641,0,0,0,0.00
