balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge1,P2SH,active,5607,500391,68599321735237,8730,500391,68599321735237,194.13
ge1,P2SH,all,189709,1211538,367190590523628,22930,802054,126309499554259,316.52
ge1,P2SH,inactive,11684,301663,57710177819022,14200,301663,57710177819022,122.39
ge1,P2SH,never_spent,172418,409484,240881090969369,0,0,0,0.00
ge1,P2TR,active,1356,254247,7063818631379,1356,254247,7063818631379,31.33
ge1,P2TR,all,13510,712469,19896382716283,13510,712469,19896382716283,88.24
ge1,P2TR,inactive,464,209599,467729015533,464,209599,467729015533,25.80
ge1,P2TR,never_spent,11690,248623,12364835069371,11690,248623,12364835069371,31.11
ge1,P2WPKH,active,25429,1819194,160132841627479,25519,1819194,160132841627479,232.18
ge1,P2WPKH,all,477761,3734029,740426779663131,49288,2355956,190843515893458,301.42
ge1,P2WPKH,inactive,23666,536488,30685700021699,23715,536488,30685700021699,69.20
ge1,P2WPKH,never_spent,428666,1378347,549608238013953,54,274,24974244280,0.04
ge1,P2WSH,active,1062,84353,52227129513858,3557,84353,52227129513858,9.41
ge1,P2WSH,all,30536,140255,141159322753647,4975,90909,69335663988065,10.19
ge1,P2WSH,inactive,434,6556,17108534474207,1418,6556,17108534474207,0.78
ge1,P2WSH,never_spent,29040,49346,71823658765582,0,0,0,0.00
ge10,All,active,7865,1188036,318806381168499,9713,1188036,318806381168499,244.66
ge10,All,all,149866,2845552,1662366434174741,55952,1733990,663932765202921,430.62
ge10,All,inactive,9550,427236,163875080755795,10461,427236,163875080755795,142.56
ge10,All,never_spent,132451,1230280,1179684972250447,35778,118718,181251303278627,43.40
ge10,Other,all,1,197322,262760565197,0,0,0,0.00
ge10,Other,never_spent,1,197322,262760565197,0,0,0,0.00
ge10,P2PK,all,34209,34239,171548806530579,34210,34238,171548806530579,12.78
ge10,P2PK,inactive,7,7,22364000000,9,7,22364000000,0.00
ge10,P2PK,never_spent,34202,34232,171526442530579,34201,34231,171526442530579,12.77
ge10,P2PKH,active,1275,227188,37946417528303,1302,227188,37946417528303,87.07
ge10,P2PKH,all,35981,1188236,377612541261482,40471,573154,103975485642155,219.80
ge10,P2PKH,inactive,4956,268409,65981254809977,4977,268409,65981254809977,103.02
ge10,P2PKH,never_spent,29750,692639,273684868923202,34192,77557,47813303875,29.71
ge10,P2SH,active,1264,169916,67336636732456,2058,169916,67336636732456,57.76
ge10,P2SH,all,23827,321464,324474294035704,4580,238162,122393319618456,85.65
ge10,P2SH,inactive,1886,68246,55056682886000,2522,68246,55056682886000,27.90
ge10,P2SH,never_spent,20677,83302,202080974417248,0,0,0,0.00
ge10,P2TR,active,260,23589,6770623840947,260,23589,6770623840947,2.91
ge10,P2TR,all,1887,31030,16804086718713,1887,31030,16804086718713,3.90
ge10,P2TR,inactive,63,525,363619644458,63,525,363619644458,0.07
ge10,P2TR,never_spent,1564,6916,9669843233308,1564,6916,9669843233308,0.92
ge10,P2WPKH,active,4671,710790,154704580813009,4701,710790,154704580813009,90.48
ge10,P2WPKH,all,48187,1000726,637053872577922,7243,798184,180157700394650,101.69
ge10,P2WPKH,inactive,2528,87380,25445915370776,2539,87380,25445915370776,11.21
ge10,P2WPKH,never_spent,40988,202556,456903376394137,3,14,7204210865,0.00
ge10,P2WSH,active,395,56553,52048122253784,1473,56553,52048122253784,6.44
ge10,P2WSH,all,5774,72535,134610072485144,1857,59222,69053366298368,6.79
ge10,P2WSH,inactive,110,2669,17005244044584,384,2669,17005244044584,0.36
ge10,P2WSH,never_spent,5269,13313,65556706186776,0,0,0,0.00
ge100,All,active,2544,322636,303633823713339,3367,322636,303633823713339,96.13
ge100,All,all,19930,1183941,1239369809865365,5528,465345,453635179745150,146.44
ge100,All,inactive,1595,141702,142716231988263,1972,141702,142716231988263,50.17
ge100,All,never_spent,15791,719603,793019754163763,189,1007,7285124043548,0.14
ge100,Other,all,1,197322,262760565197,0,0,0,0.00
ge100,Other,never_spent,1,197322,262760565197,0,0,0,0.00
ge100,P2PK,all,24,26,1024621000000,24,26,1024621000000,0.01
ge100,P2PK,never_spent,24,26,1024621000000,24,26,1024621000000,0.01
ge100,P2PKH,active,296,160300,35065940007385,309,160300,35065940007385,61.41
ge100,P2PKH,all,5059,728453,294924325637945,1060,261209,89515788354474,100.09
ge100,P2PKH,inactive,724,100909,54449848347089,727,100909,54449848347089,38.68
ge100,P2PKH,never_spent,4039,467244,205408537283471,24,0,0,0.00
ge100,P2SH,active,298,73620,64583191459025,631,73620,64583191459025,23.82
ge100,P2SH,all,4009,114250,272854387555748,1152,95492,115473220184483,32.86
ge100,P2SH,inactive,287,21872,50890028725458,521,21872,50890028725458,9.04
ge100,P2SH,never_spent,3424,18758,157381167371265,0,0,0,0.00
ge100,P2TR,active,44,12198,6188922147529,44,12198,6188922147529,1.50
ge100,P2TR,all,221,13242,12674163354577,221,13242,12674163354577,1.64
ge100,P2TR,inactive,12,63,224738163500,12,63,224738163500,0.01
ge100,P2TR,never_spent,165,981,6260503043548,165,981,6260503043548,0.13
ge100,P2WPKH,active,1731,55696,146478715533517,1747,55696,146478715533517,7.15
ge100,P2WPKH,all,9385,103991,538468462183085,2262,72656,166806739393674,9.33
ge100,P2WPKH,inactive,514,16960,20328023860157,515,16960,20328023860157,2.18
ge100,P2WPKH,never_spent,7140,31335,371661722789411,0,0,0,0.00
ge100,P2WSH,active,175,20822,51317054565883,673,20822,51317054565883,2.25
ge100,P2WSH,all,1231,26657,119161089568813,874,22720,68140647457942,2.51
ge100,P2WSH,inactive,58,1898,16823592892059,201,1898,16823592892059,0.26
ge100,P2WSH,never_spent,998,3937,51020442110871,0,0,0,0.00
ge1000,All,active,388,112192,234073681589238,706,112192,234073681589238,32.69
ge1000,All,all,2046,429441,723972034980596,1152,195266,341664349240502,63.25
ge1000,All,inactive,244,83011,104181252154368,423,83011,104181252154368,30.55
ge1000,All,never_spent,1414,234238,385717101236990,23,63,3409415496896,0.01
ge1000,Other,all,1,197322,262760565197,0,0,0,0.00
ge1000,Other,never_spent,1,197322,262760565197,0,0,0,0.00
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,51,57101,27816645978941,56,57101,27816645978941,21.87
ge1000,P2PKH,all,601,153961,182176632971990,191,128323,65964488489226,49.16
ge1000,P2PKH,inactive,134,71222,38147842510285,134,71222,38147842510285,27.28
ge1000,P2PKH,never_spent,416,25638,116212144482764,1,0,0,0.00
ge1000,P2SH,active,77,13654,57346611724431,229,13654,57346611724431,5.70
ge1000,P2SH,all,389,24193,161933501630144,471,19957,102997095616210,8.26
ge1000,P2SH,inactive,84,6303,45650483891779,242,6303,45650483891779,2.56
ge1000,P2SH,never_spent,228,4236,58936406013934,0,0,0,0.00
ge1000,P2TR,active,11,856,5426700902445,11,856,5426700902445,0.11
ge1000,P2TR,all,33,918,8512799399341,33,918,8512799399341,0.11
ge1000,P2TR,never_spent,22,62,3086098496896,22,62,3086098496896,0.01
ge1000,P2WPKH,active,189,32900,96230688610025,193,32900,96230688610025,4.19
ge1000,P2WPKH,all,840,44860,288202882102826,211,38313,101950843075442,4.88
ge1000,P2WPKH,inactive,18,5413,5720154465417,18,5413,5720154465417,0.69
ge1000,P2WPKH,never_spent,633,6547,186252039027384,0,0,0,0.00
ge1000,P2WSH,active,60,7681,47253034373396,225,7681,47253034373396,0.83
ge1000,P2WSH,all,181,8186,82560141311098,254,7754,61915805660283,0.84
ge1000,P2WSH,inactive,8,73,14662771286887,29,73,14662771286887,0.01
ge1000,P2WSH,never_spent,113,432,20644335650815,0,0,0,0.00
