balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
all,P2WPKH,all,22516788,48533464,817648465710549,3504764,21835851,188347320483559,2930.80
all,P2WPKH,inactive,2107238,10180137,24872745711707,2107290,10180137,24872745711707,1387.67
all,P2WPKH,never_spent,19016929,26704025,629333042901554,4769,6412,31897674564,1.02
all,P2WSH,active,47734,285818,63631897702841,50173,285818,63631897702841,57.26
all,P2WSH,all,1189687,2845389,135389997518953,92505,405653,66799988634559,85.92
all,P2WSH,inactive,41357,119835,3168090931718,42332,119835,3168090931718,28.66
all,P2WSH,never_spent,1100596,2439736,68590008884394,0,0,0,0.00
ge1,All,active,40519,4906508,333163924431955,46163,4906508,333163924431955,1348.47
ge1,All,all,975412,11018367,1862882604163510,159790,7576355,674540624541778,2109.76
ge1,All,inactive,64879,2359243,156226266255369,68327,2359243,156226266255369,694.32
ge1,All,never_spent,870014,3752616,1373492413476186,45300,310604,185150433854454,66.97
ge1,Other,all,5,197330,263358586311,9,10,598014231,0.00
ge1,Other,inactive,1,6,202304590,2,6,202304590,0.00
ge1,Other,never_spent,4,197324,263156281721,7,4,395709641,0.00
ge1,P2PK,all,34295,34391,171577432236362,34309,34390,171577432236362,12.95
ge1,P2PK,inactive,9,9,23264000000,18,9,23264000000,0.00
ge1,P2PK,never_spent,34286,34382,171554168236362,34291,34381,171554168236362,12.94
ge1,P2PKH,active,5939,2305033,38306711747472,6073,2305033,38306711747472,883.10
ge1,P2PKH,all,228811,4835271,432381754165089,71399,3595868,112608359778634,1378.89
ge1,P2PKH,inactive,31022,1215648,74244357841303,31095,1215648,74244357841303,466.99
ge1,P2PKH,never_spent,191850,1314590,319830684576314,34231,75187,57290189859,28.80
ge1,P2SH,active,6094,521115,66827585336554,9324,521115,66827585336554,202.19
ge1,P2SH,all,194769,1236693,370279643499111,23176,817680,123328987163488,322.35
ge1,P2SH,inactive,11373,296565,56501401826934,13852,296565,56501401826934,120.17
ge1,P2SH,never_spent,177302,419013,246950656335623,0,0,0,0.00
ge1,P2TR,active,1304,219064,4337033906820,1304,219064,4337033906820,27.00
ge1,P2TR,all,12596,761936,18270830446298,12596,761936,18270830446298,94.29
ge1,P2TR,inactive,376,342093,419212438100,376,342093,419212438100,42.10
ge1,P2TR,never_spent,10916,200779,13514584101378,10916,200779,13514584101378,25.19
ge1,P2WPKH,active,26165,1772041,160170506158579,26249,1772041,160170506158579,226.23
ge1,P2WPKH,all,476092,3632956,737688833047868,48030,2270303,182098182030028,290.48
ge1,P2WPKH,inactive,21677,498009,21903680254235,21729,498009,21903680254235,64.22
ge1,P2WPKH,never_spent,428250,1362906,555614646635054,52,253,23995617214,0.03
ge1,P2WSH,active,1017,89255,63522087282530,3456,89255,63522087282530,9.95
ge1,P2WSH,all,28844,319790,132420752182471,4852,96168,66656234872737,10.79
ge1,P2WSH,inactive,421,6913,3134147590207,1396,6913,3134147590207,0.84
ge1,P2WSH,never_spent,27406,223622,65764517309734,0,0,0,0.00
ge10,All,active,8158,1129014,324452513304441,10062,1129014,324452513304441,241.13
ge10,All,all,150517,2798953,1658310259739497,55674,1700360,648537555053506,437.55
ge10,All,inactive,9077,456928,141521018635080,9940,456928,141521018635080,154.17
ge10,All,never_spent,133282,1213011,1192336727799976,35672,114418,182564023113985,42.25
ge10,Other,all,1,197320,262760572080,0,0,0,0.00
ge10,Other,never_spent,1,197320,262760572080,0,0,0,0.00
ge10,P2PK,all,34210,34234,171553806523668,34211,34233,171553806523668,12.89
ge10,P2PK,inactive,7,7,22364000000,9,7,22364000000,0.00
ge10,P2PK,never_spent,34203,34227,171531442523668,34202,34226,171531442523668,12.88
ge10,P2PKH,active,1344,234632,36974676275188,1385,234632,36974676275188,89.92
ge10,P2PKH,all,36510,1209451,383593345824160,40550,602001,104191403243149,230.85
ge10,P2PKH,inactive,4954,292598,67176004683940,4973,292598,67176004683940,112.29
ge10,P2PKH,never_spent,30212,682221,279442664865032,34192,74771,40722284021,28.64
ge10,P2SH,active,1382,176506,65450880279396,2200,176506,65450880279396,60.43
ge10,P2SH,all,24698,335857,326459880131547,4668,250631,119374284175901,90.74
ge10,P2SH,inactive,1838,74125,53923403896505,2468,74125,53923403896505,30.30
ge10,P2SH,never_spent,21478,85226,207085595955646,0,0,0,0.00
ge10,P2TR,active,243,10847,4051715807098,243,10847,4051715807098,1.35
ge10,P2TR,all,1755,16737,15375009834508,1755,16737,15375009834508,2.14
ge10,P2TR,inactive,54,482,338639931685,54,482,338639931685,0.06
ge10,P2TR,never_spent,1458,5408,10984654095725,1458,5408,10984654095725,0.73
ge10,P2WPKH,active,4788,661164,154624720360683,4830,661164,154624720360683,84.18
ge10,P2WPKH,all,47875,942354,634726871306801,6975,747655,171665554154721,95.26
ge10,P2WPKH,inactive,2131,86478,17033629583467,2142,86478,17033629583467,11.08
ge10,P2WPKH,never_spent,40956,194712,463068521362651,3,13,7204210571,0.00
ge10,P2WSH,active,401,45865,63350520582076,1513,45865,63350520582076,5.24
ge10,P2WSH,all,5468,63000,126338585546733,1840,49103,66377497121559,5.67
ge10,P2WSH,inactive,93,3238,3026976539483,327,3238,3026976539483,0.44
ge10,P2WSH,never_spent,4974,13897,59961088425174,0,0,0,0.00
ge100,All,active,2732,318265,308995989898497,3606,318265,308995989898497,95.71
ge100,All,all,20228,1194242,1234849855938855,5412,483154,438579496993608,155.01
ge100,All,inactive,1318,164220,120822304180565,1646,164220,120822304180565,59.20
ge100,All,never_spent,16178,711757,805031561859793,160,669,8761202914546,0.09
ge100,Other,all,1,197320,262760572080,0,0,0,0.00
ge100,Other,never_spent,1,197320,262760572080,0,0,0,0.00
ge100,P2PK,all,24,26,1024621000000,24,26,1024621000000,0.01
ge100,P2PK,never_spent,24,26,1024621000000,24,26,1024621000000,0.01
ge100,P2PKH,active,306,157780,34023992278915,324,157780,34023992278915,60.44
ge100,P2PKH,all,5150,741586,299904405317188,1091,281293,89654197256037,107.78
ge100,P2PKH,inactive,740,123513,55630204977122,743,123513,55630204977122,47.34
ge100,P2PKH,never_spent,4104,460293,210250208061151,24,0,0,0.00
ge100,P2SH,active,328,75819,62392928144038,685,75819,62392928144038,24.68
ge100,P2SH,all,4111,117608,272485878916772,1192,99004,112234891899329,34.28
ge100,P2SH,inactive,281,23185,49841963755291,507,23185,49841963755291,9.60
ge100,P2SH,never_spent,3502,18604,160250987017443,0,0,0,0.00
ge100,P2TR,active,42,543,3502748146753,42,543,3502748146753,0.07
ge100,P2TR,all,189,1242,11477652735400,189,1242,11477652735400,0.16
ge100,P2TR,inactive,11,56,238322674101,11,56,238322674101,0.01
ge100,P2TR,never_spent,136,643,7736581914546,136,643,7736581914546,0.09
ge100,P2WPKH,active,1878,68757,146465184455557,1899,68757,146465184455557,8.82
ge100,P2WPKH,all,9518,115302,537691135443535,2144,84505,158728709292492,10.83
ge100,P2WPKH,inactive,244,15748,12263524836935,245,15748,12263524836935,2.01
ge100,P2WPKH,never_spent,7396,30797,378962426151043,0,0,0,0.00
ge100,P2WSH,active,178,15366,62611136873234,704,15366,62611136873234,1.71
ge100,P2WSH,all,1235,21158,112003401953880,848,17084,65459424810350,1.95
ge100,P2WSH,inactive,42,1718,2848287937116,144,1718,2848287937116,0.24
ge100,P2WSH,never_spent,1015,4074,46543977143530,0,0,0,0.00
ge1000,All,active,364,85950,232008373432260,691,85950,232008373432260,22.98
ge1000,All,all,2019,421107,709196097279921,1120,187936,328676321337582,60.86
ge1000,All,inactive,245,101868,91347271535776,414,101868,91347271535776,37.86
ge1000,All,never_spent,1410,233289,385840452311885,15,118,5320676369546,0.02
ge1000,Other,all,1,197320,262760572080,0,0,0,0.00
ge1000,Other,never_spent,1,197320,262760572080,0,0,0,0.00
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,46,31181,26776597186200,52,31181,26776597186200,11.94
ge1000,P2PKH,all,611,147459,185236052193010,191,122040,65912092159890,46.75
ge1000,P2PKH,inactive,138,90859,39135494973690,138,90859,39135494973690,34.81
ge1000,P2PKH,never_spent,427,25419,119323960033120,1,0,0,0.00
ge1000,P2SH,active,82,14695,54820455509417,232,14695,54820455509417,6.05
ge1000,P2SH,all,397,24365,157227125459564,472,20642,99476314613545,8.47
ge1000,P2SH,inactive,84,5947,44655859104128,240,5947,44655859104128,2.41
ge1000,P2SH,never_spent,231,3723,57750810846019,0,0,0,0.00
ge1000,P2TR,active,12,380,2864214714549,12,380,2864214714549,0.05
ge1000,P2TR,all,26,497,7861574084095,26,497,7861574084095,0.06
ge1000,P2TR,never_spent,14,117,4997359369546,14,117,4997359369546,0.02
ge1000,P2WPKH,active,169,32328,89529193296318,175,32328,89529193296318,4.11
ge1000,P2WPKH,all,825,43764,281738834432487,192,37363,95495847420929,4.75
ge1000,P2WPKH,inactive,17,5035,5966654124611,17,5035,5966654124611,0.64
ge1000,P2WPKH,never_spent,639,6401,186242987011558,0,0,0,0.00
ge1000,P2WSH,active,55,7366,58017912725776,232,7366,58017912725776,0.82
ge1000,P2WSH,all,158,7701,76546433538685,251,7393,59607176059123,0.82
ge1000,P2WSH,inactive,6,27,1589263333347,19,27,1589263333347,0.00
ge1000,P2WSH,never_spent,97,308,16939257479562,0,0,0,0.00
