date_iso,timestamp_utc,price,block_height,days_ago,daily_dca_basis,weekly_dca_basis,monthly_dca_basis
2015-01-06,2015-01-06 23:50:00+00:00,276.8000000000,337836,4162,1712.2011209689,1702.5682484306,1675.3830756006
2015-01-07,2015-01-07 23:50:00+00:00,276.8000000000,337978,4161,1714.3376354410,1702.5682484306,1675.3830756006
2015-01-08,2015-01-08 23:50:00+00:00,284.2775000000,338125,4160,1716.4805195591,1702.5682484306,1675.3830756006
2015-01-09,2015-01-09 23:50:00+00:00,293.9564606720,338265,4159,1718.5623169596,1715.2327587791,1675.3830756006
2015-01-10,2015-01-10 23:50:00+00:00,275.1789145520,338412,4158,1720.5677076674,1715.2327587791,1675.3830756006
2015-01-11,2015-01-11 23:50:00+00:00,265.1045999120,338567,4157,1722.7444667689,1715.2327587791,1675.3830756006
2015-01-12,2015-01-12 23:50:00+00:00,267.0091753000,338707,4156,1725.0266643888,1715.2327587791,1675.3830756006
2015-01-13,2015-01-13 23:50:00+00:00,226.2315100269,338834,4155,1727.2966989165,1715.2327587791,1675.3830756006
2015-01-14,2015-01-14 23:50:00+00:00,172.2093361644,338981,4154,1730.0600823691,1715.2327587791,1675.3830756006
2015-01-15,2015-01-15 23:50:00+00:00,210.2220540198,339132,4153,1733.8368080501,1715.2327587791,1675.3830756006
2015-01-16,2015-01-16 23:50:00+00:00,207.4007533856,339271,4152,1736.8686497771,1729.3088353057,1675.3830756006
2015-01-17,2015-01-17 23:50:00+00:00,199.7133548100,339408,4151,1739.9597743717,1729.3088353057,1675.3830756006
2015-01-18,2015-01-18 23:50:00+00:00,211.9333256560,339562,4150,1743.1993046851,1729.3088353057,1675.3830756006
2015-01-19,2015-01-19 23:50:00+00:00,216.2135457394,339705,4149,1746.2402733552,1729.3088353057,1675.3830756006
2015-01-20,2015-01-20 23:50:00+00:00,211.2143681032,339823,4148,1749.2244388688,1729.3088353057,1675.3830756006
2015-01-21,2015-01-21 23:50:00+00:00,227.3673392702,339972,4147,1752.3013182624,1729.3088353057,1675.3830756006
2015-01-22,2015-01-22 23:50:00+00:00,233.0832877620,340108,4146,1755.1405809295,1729.3088353057,1675.3830756006
2015-01-23,2015-01-23 23:50:00+00:00,233.6469371526,340230,4145,1757.9100210021,1750.9760762416,1675.3830756006
2015-01-24,2015-01-24 23:50:00+00:00,249.3475380570,340358,4144,1760.6818151358,1750.9760762416,1675.3830756006
2015-01-25,2015-01-25 23:50:00+00:00,254.5662431274,340483,4143,1763.2614439874,1750.9760762416,1675.3830756006
2015-01-26,2015-01-26 23:50:00+00:00,274.3673394384,340609,4142,1765.7880013475,1750.9760762416,1675.3830756006
2015-01-27,2015-01-27 23:50:00+00:00,263.8566599952,340757,4141,1768.1089821241,1750.9760762416,1675.3830756006
2015-01-28,2015-01-28 23:50:00+00:00,235.5267381424,340923,4140,1770.5471285274,1750.9760762416,1675.3830756006
2015-01-29,2015-01-29 23:50:00+00:00,235.3780460644,341086,4139,1773.3394819698,1750.9760762416,1675.3830756006
2015-01-30,2015-01-30 23:50:00+00:00,228.4714563518,341224,4138,1776.1440578409,1770.3969448763,1675.3830756006
2015-01-31,2015-01-31 23:50:00+00:00,218.1833214084,341390,4137,1779.0571318504,1770.3969448763,1675.3830756006
2015-02-01,2015-02-01 23:50:00+00:00,227.6223232278,341544,4136,1782.1396628357,1770.3969448763,1730.5465679315
2015-02-02,2015-02-02 23:50:00+00:00,237.9709054988,341704,4135,1785.0879162847,1770.3969448763,1730.5465679315
2015-02-03,2015-02-03 23:50:00+00:00,227.6791825346,341832,4134,1787.8996355832,1770.3969448763,1730.5465679315
2015-02-04,2015-02-04 23:50:00+00:00,227.0801987966,341990,4133,1790.8689832694,1770.3969448763,1730.5465679315
2015-02-05,2015-02-05 23:50:00+00:00,216.8557746663,342150,4132,1793.8586772784,1770.3969448763,1730.5465679315
2015-02-06,2015-02-06 23:50:00+00:00,222.7839778729,342323,4131,1797.0221182036,1790.8473790268,1730.5465679315
2015-02-07,2015-02-07 23:50:00+00:00,229.0018570208,342484,4130,1800.1019963764,1790.8473790268,1730.5465679315
2015-02-08,2015-02-08 23:50:00+00:00,223.9636719150,342618,4129,1803.0979791145,1790.8473790268,1730.5465679315
2015-02-09,2015-02-09 23:50:00+00:00,221.0042389553,342777,4128,1806.1830387294,1790.8473790268,1730.5465679315
2015-02-10,2015-02-10 23:50:00+00:00,220.6003968710,342923,4127,1809.3276023915,1790.8473790268,1730.5465679315
2015-02-11,2015-02-11 23:50:00+00:00,219.7285161312,343080,4126,1812.4912619359,1790.8473790268,1730.5465679315
2015-02-12,2015-02-12 23:50:00+00:00,222.8289033732,343200,4125,1815.6819216054,1790.8473790268,1730.5465679315
2015-02-13,2015-02-13 23:50:00+00:00,236.8050188504,343345,4124,1818.8345931641,1812.4695033694,1730.5465679315
2015-02-14,2015-02-14 23:50:00+00:00,257.0310272347,343506,4123,1821.7865353560,1812.4695033694,1730.5465679315
2015-02-15,2015-02-15 23:50:00+00:00,235.0457813202,343645,4122,1824.4811230618,1812.4695033694,1730.5465679315
2015-02-16,2015-02-16 23:50:00+00:00,234.5256899357,343803,4121,1827.4798739736,1812.4695033694,1730.5465679315
2015-02-17,2015-02-17 23:50:00+00:00,244.7022003916,343952,4120,1830.4976348144,1812.4695033694,1730.5465679315
2015-02-18,2015-02-18 23:50:00+00:00,237.4602610896,344118,4119,1833.3821344713,1812.4695033694,1730.5465679315
2015-02-19,2015-02-19 23:50:00+00:00,241.4600574504,344284,4118,1836.3792032508,1812.4695033694,1730.5465679315
2015-02-20,2015-02-20 23:50:00+00:00,245.3421246870,344442,4117,1839.3302236527,1833.1786565704,1730.5465679315
2015-02-21,2015-02-21 23:50:00+00:00,245.5785541629,344584,4116,1842.2381497030,1833.1786565704,1730.5465679315
2015-02-22,2015-02-22 23:50:00+00:00,236.4572949647,344736,4115,1845.1534584067,1833.1786565704,1730.5465679315
2015-02-23,2015-02-23 23:50:00+00:00,239.2251327609,344878,4114,1848.2098451057,1833.1786565704,1730.5465679315
2015-02-24,2015-02-24 23:50:00+00:00,239.8410423226,345007,4113,1851.2370962238,1833.1786565704,1730.5465679315
2015-02-25,2015-02-25 23:50:00+00:00,238.1139375509,345165,4112,1854.2667842162,1833.1786565704,1730.5465679315
2015-02-26,2015-02-26 23:50:00+00:00,237.0798280600,345313,4111,1857.3332630729,1833.1786565704,1730.5465679315
2015-02-27,2015-02-27 23:50:00+00:00,253.8268818944,345468,4110,1860.4268271695,1853.5804232045,1730.5465679315
2015-02-28,2015-02-28 23:50:00+00:00,253.6915093848,345609,4109,1863.2970531347,1853.5804232045,1730.5465679315
2015-03-01,2015-03-01 23:50:00+00:00,258.7270505769,345749,4108,1866.1793351236,1853.5804232045,1819.5383026358
2015-03-02,2015-03-02 23:50:00+00:00,276.0928005163,345907,4107,1869.0067035818,1853.5804232045,1819.5383026358
2015-03-03,2015-03-03 23:50:00+00:00,282.4760880922,346065,4106,1871.6366070434,1853.5804232045,1819.5383026358
2015-03-04,2015-03-04 23:50:00+00:00,272.0490118613,346206,4105,1874.2051690042,1853.5804232045,1819.5383026358
2015-03-05,2015-03-05 23:50:00+00:00,275.7988366596,346336,4104,1876.8985086720,1853.5804232045,1819.5383026358
2015-03-06,2015-03-06 23:50:00+00:00,273.0491746904,346484,4103,1879.5578870130,1873.6980603850,1819.5383026358
2015-03-07,2015-03-07 23:50:00+00:00,276.8780976691,346626,4102,1882.2576499554,1873.6980603850,1819.5383026358
2015-03-08,2015-03-08 23:50:00+00:00,275.2790516535,346781,4101,1884.9226233788,1873.6980603850,1819.5383026358
2015-03-09,2015-03-09 23:50:00+00:00,288.2142061171,346923,4100,1887.6146915183,1873.6980603850,1819.5383026358
2015-03-10,2015-03-10 23:50:00+00:00,292.4491012592,347075,4099,1890.1736640818,1873.6980603850,1819.5383026358
2015-03-11,2015-03-11 23:50:00+00:00,296.5324948519,347232,4098,1892.6969167517,1873.6980603850,1819.5383026358
2015-03-12,2015-03-12 23:50:00+00:00,295.8481806575,347361,4097,1895.1868712453,1873.6980603850,1819.5383026358
2015-03-13,2015-03-13 23:50:00+00:00,285.6382567508,347507,4096,1897.6914644445,1892.6312418396,1819.5383026358
2015-03-14,2015-03-14 23:50:00+00:00,283.2459863615,347639,4095,1900.3104532942,1892.6312418396,1819.5383026358
2015-03-15,2015-03-15 23:50:00+00:00,287.2991907259,347783,4094,1902.9641197275,1892.6312418396,1819.5383026358
2015-03-16,2015-03-16 23:50:00+00:00,291.3481411176,347920,4093,1905.5823200100,1892.6312418396,1819.5383026358
2015-03-17,2015-03-17 23:50:00+00:00,286.2368092016,348049,4092,1908.1659767286,1892.6312418396,1819.5383026358
2015-03-18,2015-03-18 23:50:00+00:00,258.1945290379,348201,4091,1910.8126176480,1892.6312418396,1819.5383026358
2015-03-19,2015-03-19 23:50:00+00:00,262.2621084127,348338,4090,1913.8076425862,1892.6312418396,1819.5383026358
2015-03-20,2015-03-20 23:50:00+00:00,263.0544217348,348474,4089,1916.7595690411,1911.0095102208,1819.5383026358
2015-03-21,2015-03-21 23:50:00+00:00,261.3618035694,348626,4088,1919.7117134612,1911.0095102208,1819.5383026358
2015-03-22,2015-03-22 23:50:00+00:00,268.2085121177,348767,4087,1922.6966849888,1911.0095102208,1819.5383026358
2015-03-23,2015-03-23 23:50:00+00:00,266.2329206344,348912,4086,1925.6037830281,1911.0095102208,1819.5383026358
2015-03-24,2015-03-24 23:50:00+00:00,245.6739071306,349086,4085,1928.5463049929,1911.0095102208,1819.5383026358
2015-03-25,2015-03-25 23:50:00+00:00,246.8942550731,349247,4084,1931.7864581445,1911.0095102208,1819.5383026358
2015-03-26,2015-03-26 23:50:00+00:00,249.5701946815,349395,4083,1935.0206617937,1911.0095102208,1819.5383026358
2015-03-27,2015-03-27 23:50:00+00:00,247.8728067689,349566,4082,1938.2273371209,1931.7316073098,1819.5383026358
2015-03-28,2015-03-28 23:50:00+00:00,253.4000507257,349716,4081,1941.4715800010,1931.7316073098,1819.5383026358
2015-03-29,2015-03-29 23:50:00+00:00,243.3137110162,349869,4080,1944.6467333352,1931.7316073098,1819.5383026358
2015-03-30,2015-03-30 23:50:00+00:00,248.4273894204,350009,4079,1947.9860290599,1931.7316073098,1819.5383026358
2015-03-31,2015-03-31 23:50:00+00:00,244.5766420522,350160,4078,1951.2594697781,1931.7316073098,1819.5383026358
2015-04-01,2015-04-01 23:50:00+00:00,247.6330365766,350291,4077,1954.6049319191,1931.7316073098,1905.3152517110
2015-04-02,2015-04-02 23:50:00+00:00,253.9553864677,350456,4076,1957.9160729866,1931.7316073098,1905.3152517110
2015-04-03,2015-04-03 23:50:00+00:00,254.8868361384,350604,4075,1961.1451936718,1954.5059169655,1905.3152517110
2015-04-04,2015-04-04 23:50:00+00:00,253.9929262544,350756,4074,1964.3729467567,1954.5059169655,1905.3152517110
2015-04-05,2015-04-05 23:50:00+00:00,261.2126187519,350905,4073,1967.6260597546,1954.5059169655,1905.3152517110
2015-04-06,2015-04-06 23:50:00+00:00,256.4220730129,351030,4072,1970.7877709682,1954.5059169655,1905.3152517110
2015-04-07,2015-04-07 23:50:00+00:00,253.9894885279,351182,4071,1974.0296786019,1954.5059169655,1905.3152517110
2015-04-08,2015-04-08 23:50:00+00:00,245.8480735402,351309,4070,1977.3197501778,1954.5059169655,1905.3152517110
2015-04-09,2015-04-09 23:50:00+00:00,244.6159208858,351441,4069,1980.7481396206,1954.5059169655,1905.3152517110
2015-04-10,2015-04-10 23:50:00+00:00,236.5108547053,351593,4068,1984.2099618184,1977.1587618193,1905.3152517110
2015-04-11,2015-04-11 23:50:00+00:00,236.7724009158,351733,4067,1987.8217215061,1977.1587618193,1905.3152517110
2015-04-12,2015-04-12 23:50:00+00:00,236.4770977506,351861,4066,1991.4438845869,1977.1587618193,1905.3152517110
2015-04-13,2015-04-13 23:50:00+00:00,224.9765153297,352018,4065,1995.0862283832,1977.1587618193,1905.3152517110
2015-04-14,2015-04-14 23:50:00+00:00,219.3874862191,352166,4064,1998.9562428432,1977.1587618193,1905.3152517110
2015-04-15,2015-04-15 23:50:00+00:00,223.8348000036,352288,4063,2002.9550208497,1977.1587618193,1905.3152517110
2015-04-16,2015-04-16 23:50:00+00:00,227.8703787265,352425,4062,2006.8820091592,1977.1587618193,1905.3152517110
2015-04-17,2015-04-17 23:50:00+00:00,223.0841719014,352550,4061,2010.7475964250,2002.5253314557,1905.3152517110
2015-04-18,2015-04-18 23:50:00+00:00,223.5865237126,352698,4060,2014.7241474097,2002.5253314557,1905.3152517110
2015-04-19,2015-04-19 23:50:00+00:00,223.5674472650,352843,4059,2018.7083173450,2002.5253314557,1905.3152517110
2015-04-20,2015-04-20 23:50:00+00:00,225.2184300872,352996,4058,2022.7106361746,2002.5253314557,1905.3152517110
2015-04-21,2015-04-21 23:50:00+00:00,235.5210246965,353151,4057,2026.6976435952,2002.5253314557,1905.3152517110
2015-04-22,2015-04-22 23:50:00+00:00,233.7009634609,353302,4056,2030.5049237051,2002.5253314557,1905.3152517110
2015-04-23,2015-04-23 23:50:00+00:00,236.1635368171,353432,4055,2034.3621720957,2002.5253314557,1905.3152517110
2015-04-24,2015-04-24 23:50:00+00:00,231.0205337249,353555,4054,2038.1902943980,2030.4494232311,1905.3152517110
2015-04-25,2015-04-25 23:50:00+00:00,226.5854799438,353719,4053,2042.1317398432,2030.4494232311,1905.3152517110
2015-04-26,2015-04-26 23:50:00+00:00,221.0537996048,353864,4052,2046.1779571967,2030.4494232311,1905.3152517110
2015-04-27,2015-04-27 23:50:00+00:00,227.4497711597,353999,4051,2050.3568539418,2030.4494232311,1905.3152517110
2015-04-28,2015-04-28 23:50:00+00:00,225.3984377539,354154,4050,2054.4223517981,2030.4494232311,1905.3152517110
2015-04-29,2015-04-29 23:50:00+00:00,225.6405442418,354281,4049,2058.5479001593,2030.4494232311,1905.3152517110
2015-04-30,2015-04-30 23:50:00+00:00,236.7031157499,354415,4048,2062.6870983729,2030.4494232311,1905.3152517110
2015-05-01,2015-05-01 23:50:00+00:00,232.7740205182,354562,4047,2066.6264229208,2058.1366687878,2006.2953821758
2015-05-02,2015-05-02 23:50:00+00:00,234.4547062686,354709,4046,2070.6583478730,2058.1366687878,2006.2953821758
2015-05-03,2015-05-03 23:50:00+00:00,239.8453986376,354850,4045,2074.6752707533,2058.1366687878,2006.2953821758
2015-05-04,2015-05-04 23:50:00+00:00,239.2673350150,354978,4044,2078.6073813930,2058.1366687878,2006.2953821758
2015-05-05,2015-05-05 23:50:00+00:00,236.2114911026,355131,4043,2082.5671872542,2058.1366687878,2006.2953821758
2015-05-06,2015-05-06 23:50:00+00:00,229.6557816854,355292,4042,2086.6023190661,2058.1366687878,2006.2953821758
2015-05-07,2015-05-07 23:50:00+00:00,237.4128309678,355435,4041,2090.7858474330,2058.1366687878,2006.2953821758
2015-05-08,2015-05-08 23:50:00+00:00,244.3376013239,355581,4040,2094.8337200764,2086.4436444793,2006.2953821758
2015-05-09,2015-05-09 23:50:00+00:00,242.6196451076,355713,4039,2098.7691182939,2086.4436444793,2006.2953821758
2015-05-10,2015-05-10 23:50:00+00:00,240.8437269087,355843,4038,2102.7530229360,2086.4436444793,2006.2953821758
2015-05-11,2015-05-11 23:50:00+00:00,241.6363056849,355998,4037,2106.7874805836,2086.4436444793,2006.2953821758
2015-05-12,2015-05-12 23:50:00+00:00,241.3522020526,356150,4036,2110.8244253206,2086.4436444793,2006.2953821758
2015-05-13,2015-05-13 23:50:00+00:00,236.3463168219,356312,4035,2114.8842831163,2086.4436444793,2006.2953821758
2015-05-14,2015-05-14 23:50:00+00:00,237.2065240952,356465,4034,2119.0594937907,2086.4436444793,2006.2953821758
2015-05-15,2015-05-15 23:50:00+00:00,237.8873972045,356612,4033,2123.2361539317,2114.0664085204,2006.2953821758
2015-05-16,2015-05-16 23:50:00+00:00,236.3927155274,356745,4032,2127.4178507258,2114.0664085204,2006.2953821758
2015-05-17,2015-05-17 23:50:00+00:00,236.6792552670,356915,4031,2131.6480996633,2114.0664085204,2006.2953821758
2015-05-18,2015-05-18 23:50:00+00:00,233.5907071813,357061,4030,2135.8915197249,2114.0664085204,2006.2953821758
2015-05-19,2015-05-19 23:50:00+00:00,231.9483393396,357190,4029,2140.2174974101,2114.0664085204,2006.2953821758
2015-05-20,2015-05-20 23:50:00+00:00,234.3981959711,357336,4028,2144.5978065237,2114.0664085204,2006.2953821758
2015-05-21,2015-05-21 23:50:00+00:00,235.6038944468,357491,4027,2148.9465969683,2114.0664085204,2006.2953821758
2015-05-22,2015-05-22 23:50:00+00:00,239.8753072752,357628,4026,2153.2900894130,2143.4149559979,2006.2953821758
2015-05-23,2015-05-23 23:50:00+00:00,238.7335530264,357741,4025,2157.5659326265,2143.4149559979,2006.2953821758
2015-05-24,2015-05-24 23:50:00+00:00,240.2080085180,357886,4024,2161.8840854590,2143.4149559979,2006.2953821758
2015-05-25,2015-05-25 23:50:00+00:00,236.5916060478,358028,4023,2166.1917270478,2143.4149559979,2006.2953821758
2015-05-26,2015-05-26 23:50:00+00:00,236.2509942257,358172,4022,2170.5932641802,2143.4149559979,2006.2953821758
2015-05-27,2015-05-27 23:50:00+00:00,237.0397222818,358310,4021,2175.0220969085,2143.4149559979,2006.2953821758
2015-05-28,2015-05-28 23:50:00+00:00,237.1630962247,358442,4020,2179.4546145198,2143.4149559979,2006.2953821758
2015-05-29,2015-05-29 23:50:00+00:00,236.4593782503,358596,4019,2183.9048501728,2173.4100487397,2006.2953821758
2015-05-30,2015-05-30 23:50:00+00:00,233.4292178093,358732,4018,2188.3904822410,2173.4100487397,2006.2953821758
2015-05-31,2015-05-31 23:50:00+00:00,229.8704626583,358879,4017,2192.9625464895,2173.4100487397,2006.2953821758
2015-06-01,2015-06-01 23:50:00+00:00,223.5682104109,359012,4016,2197.6358019200,2173.4100487397,2129.1928647333
2015-06-02,2015-06-02 23:50:00+00:00,225.4970953657,359162,4015,2202.4795137354,2173.4100487397,2129.1928647333
2015-06-03,2015-06-03 23:50:00+00:00,225.5681818920,359302,4014,2207.3006118564,2173.4100487397,2129.1928647333
2015-06-04,2015-06-04 23:50:00+00:00,223.9354202304,359445,4013,2212.1435768358,2173.4100487397,2129.1928647333
2015-06-05,2015-06-05 23:50:00+00:00,224.5960938206,359583,4012,2217.0498711549,2204.8755170439,2129.1928647333
2015-06-06,2015-06-06 23:50:00+00:00,225.0604746896,359760,4011,2221.9642707385,2204.8755170439,2129.1928647333
2015-06-07,2015-06-07 23:50:00+00:00,223.5081692989,359908,4010,2226.8916117365,2204.8755170439,2129.1928647333
2015-06-08,2015-06-08 23:50:00+00:00,228.7738683609,360065,4009,2231.8816719746,2204.8755170439,2129.1928647333
2015-06-09,2015-06-09 23:50:00+00:00,229.0032607796,360214,4008,2236.7680960350,2204.8755170439,2129.1928647333
2015-06-10,2015-06-10 23:50:00+00:00,228.5646397876,360384,4007,2241.6729274158,2204.8755170439,2129.1928647333
2015-06-11,2015-06-11 23:50:00+00:00,229.3214802261,360522,4006,2246.6123398228,2204.8755170439,2129.1928647333
2015-06-12,2015-06-12 23:50:00+00:00,229.3949082185,360663,4005,2251.5577732388,2239.3333855221,2129.1928647333
2015-06-13,2015-06-13 23:50:00+00:00,232.9901607483,360822,4004,2256.5257388362,2239.3333855221,2129.1928647333
2015-06-14,2015-06-14 23:50:00+00:00,232.2732607783,360971,4003,2261.4322326031,2239.3333855221,2129.1928647333
2015-06-15,2015-06-15 23:50:00+00:00,236.5940075448,361114,4002,2266.3795801476,2239.3333855221,2129.1928647333
2015-06-16,2015-06-16 23:50:00+00:00,250.8844311147,361233,4001,2271.2497348718,2239.3333855221,2129.1928647333
2015-06-17,2015-06-17 23:50:00+00:00,248.9102382222,361387,4000,2275.8315367932,2239.3333855221,2129.1928647333
2015-06-18,2015-06-18 23:50:00+00:00,248.9536229545,361547,3999,2280.4752788722,2239.3333855221,2129.1928647333
2015-06-19,2015-06-19 23:50:00+00:00,244.4347548507,361691,3998,2285.1394332905,2274.1691809376,2129.1928647333
2015-06-20,2015-06-20 23:50:00+00:00,246.0359477710,361828,3997,2289.9224713302,2274.1691809376,2129.1928647333
2015-06-21,2015-06-21 23:50:00+00:00,244.2264603457,361951,3996,2294.6928989049,2274.1691809376,2129.1928647333
2015-06-22,2015-06-22 23:50:00+00:00,246.9779718292,362104,3995,2299.5255050006,2274.1691809376,2129.1928647333
2015-06-23,2015-06-23 23:50:00+00:00,244.3608683250,362244,3994,2304.3202971787,2274.1691809376,2129.1928647333
2015-06-24,2015-06-24 23:50:00+00:00,240.1896323678,362397,3993,2309.1954517560,2274.1691809376,2129.1928647333
2015-06-25,2015-06-25 23:50:00+00:00,242.4657489592,362551,3992,2314.1890748651,2274.1691809376,2129.1928647333
2015-06-26,2015-06-26 23:50:00+00:00,242.9475698025,362706,3991,2319.1541891981,2307.7294195677,2129.1928647333
2015-06-27,2015-06-27 23:50:00+00:00,251.4917471261,362835,3990,2324.1320863904,2307.7294195677,2129.1928647333
2015-06-28,2015-06-28 23:50:00+00:00,248.8923275300,362976,3989,2328.9437490447,2307.7294195677,2129.1928647333
2015-06-29,2015-06-29 23:50:00+00:00,256.9158570092,363115,3988,2333.8345216652,2307.7294195677,2129.1928647333
2015-06-30,2015-06-30 23:50:00+00:00,263.2627227197,363262,3987,2338.5762194737,2307.7294195677,2129.1928647333
2015-07-01,2015-07-01 23:50:00+00:00,258.3393801002,363395,3986,2343.2103506678,2307.7294195677,2277.3730720342
2015-07-02,2015-07-02 23:50:00+00:00,254.7397570389,363550,3985,2347.9653660915,2307.7294195677,2277.3730720342
2015-07-03,2015-07-03 23:50:00+00:00,256.2885206258,363710,3984,2352.8181207557,2342.6592014117,2277.3730720342
2015-07-04,2015-07-04 23:50:00+00:00,260.3584808907,363864,3983,2357.6603213014,2342.6592014117,2277.3730720342
2015-07-05,2015-07-05 23:50:00+00:00,271.6396076486,364005,3982,2362.4394490479,2342.6592014117,2277.3730720342
2015-07-06,2015-07-06 23:50:00+00:00,269.0768488346,364184,3981,2367.0158952429,2342.6592014117,2277.3730720342
2015-07-07,2015-07-07 23:50:00+00:00,265.8951663337,364320,3980,2371.6619706123,2342.6592014117,2277.3730720342
2015-07-08,2015-07-08 23:50:00+00:00,270.6944467212,364481,3979,2376.3917832308,2342.6592014117,2277.3730720342
2015-07-09,2015-07-09 23:50:00+00:00,269.4970385702,364612,3978,2381.0478580161,2342.6592014117,2277.3730720342
2015-07-10,2015-07-10 23:50:00+00:00,285.9887145153,364769,3977,2385.7480600856,2376.6622231912,2277.3730720342
2015-07-11,2015-07-11 23:50:00+00:00,292.3726314343,364917,3976,2390.1617472023,2376.6622231912,2277.3730720342
2015-07-12,2015-07-12 23:50:00+00:00,312.0321590439,365052,3975,2394.4838978409,2376.6622231912,2277.3730720342
2015-07-13,2015-07-13 23:50:00+00:00,292.8213347492,365200,3974,2398.5118991573,2376.6622231912,2277.3730720342
2015-07-14,2015-07-14 23:50:00+00:00,287.3578299619,365344,3973,2402.8610244880,2376.6622231912,2277.3730720342
2015-07-15,2015-07-15 23:50:00+00:00,285.5353725027,365496,3972,2407.3228825877,2376.6622231912,2277.3730720342
2015-07-16,2015-07-16 23:50:00+00:00,278.4261692589,365631,3971,2411.8361377000,2376.6622231912,2277.3730720342
2015-07-17,2015-07-17 23:50:00+00:00,279.9105836013,365778,3970,2416.5001596887,2407.6494159222,2277.3730720342
2015-07-18,2015-07-18 23:50:00+00:00,276.9949239988,365926,3969,2421.1564874922,2407.6494159222,2277.3730720342
2015-07-19,2015-07-19 23:50:00+00:00,275.3879562178,366078,3968,2425.8889256167,2407.6494159222,2277.3730720342
2015-07-20,2015-07-20 23:50:00+00:00,279.7438688072,366234,3967,2430.6736745756,2407.6494159222,2277.3730720342
2015-07-21,2015-07-21 23:50:00+00:00,276.9741961455,366362,3966,2435.3952006988,2407.6494159222,2277.3730720342
2015-07-22,2015-07-22 23:50:00+00:00,277.8679479952,366515,3965,2440.1911823167,2407.6494159222,2277.3730720342
2015-07-23,2015-07-23 23:50:00+00:00,277.2529752899,366653,3964,2444.9910115009,2407.6494159222,2277.3730720342
2015-07-24,2015-07-24 23:50:00+00:00,289.1761070019,366823,3963,2449.8242858322,2440.3662255463,2277.3730720342
2015-07-25,2015-07-25 23:50:00+00:00,289.1680397056,366976,3962,2454.4530163921,2440.3662255463,2277.3730720342
2015-07-26,2015-07-26 23:50:00+00:00,293.1260382264,367122,3961,2459.1017689634,2440.3662255463,2277.3730720342
2015-07-27,2015-07-27 23:50:00+00:00,294.2216879970,367269,3960,2463.6989503582,2440.3662255463,2277.3730720342
2015-07-28,2015-07-28 23:50:00+00:00,295.1841944066,367407,3959,2468.2961374846,2440.3662255463,2277.3730720342
2015-07-29,2015-07-29 23:50:00+00:00,290.1760221636,367559,3958,2472.8957263421,2440.3662255463,2277.3730720342
2015-07-30,2015-07-30 23:50:00+00:00,288.1899783744,367694,3957,2477.6055273360,2440.3662255463,2277.3730720342
2015-07-31,2015-07-31 23:50:00+00:00,284.8233479579,367844,3956,2482.3726905975,2472.8675312504,2277.3730720342
2015-08-01,2015-08-01 23:50:00+00:00,281.5384731358,367999,3955,2487.2248113651,2472.8675312504,2423.0432914078
2015-08-02,2015-08-02 23:50:00+00:00,282.2863149250,368150,3954,2492.1627505597,2472.8675312504,2423.0432914078
2015-08-03,2015-08-03 23:50:00+00:00,280.8324962244,368308,3953,2497.1080054291,2472.8675312504,2423.0432914078
2015-08-04,2015-08-04 23:50:00+00:00,285.1789246642,368443,3952,2502.1044939511,2472.8675312504,2423.0432914078
2015-08-05,2015-08-05 23:50:00+00:00,281.7704602972,368576,3951,2507.0372250163,2472.8675312504,2423.0432914078
2015-08-06,2015-08-06 23:50:00+00:00,278.3535861877,368719,3950,2512.0597196836,2472.8675312504,2423.0432914078
2015-08-07,2015-08-07 23:50:00+00:00,279.4942602465,368857,3949,2517.1748354056,2506.9537140122,2423.0432914078
2015-08-08,2015-08-08 23:50:00+00:00,262.0541973260,369018,3948,2522.2898047922,2506.9537140122,2423.0432914078
2015-08-09,2015-08-09 23:50:00+00:00,267.5132894099,369159,3947,2527.8136375144,2506.9537140122,2423.0432914078
2015-08-10,2015-08-10 23:50:00+00:00,264.7917552982,369325,3946,2533.2378873458,2506.9537140122,2423.0432914078
2015-08-11,2015-08-11 23:50:00+00:00,271.7186639461,369489,3945,2538.7510031194,2506.9537140122,2423.0432914078
2015-08-12,2015-08-12 23:50:00+00:00,267.3464697065,369615,3944,2544.1329715383,2506.9537140122,2423.0432914078
2015-08-13,2015-08-13 23:50:00+00:00,264.5001511315,369761,3943,2549.6397791443,2506.9537140122,2423.0432914078
2015-08-14,2015-08-14 23:50:00+00:00,265.9844854815,369902,3942,2555.2399578705,2542.8859876631,2423.0432914078
2015-08-15,2015-08-15 23:50:00+00:00,262.3268821607,370040,3941,2560.8325442544,2542.8859876631,2423.0432914078
2015-08-16,2015-08-16 23:50:00+00:00,258.4844012582,370178,3940,2566.5401586229,2542.8859876631,2423.0432914078
2015-08-17,2015-08-17 23:50:00+00:00,256.6478960910,370324,3939,2572.3713815498,2542.8859876631,2423.0432914078
2015-08-18,2015-08-18 23:50:00+00:00,222.3092882476,370466,3938,2578.2788739287,2542.8859876631,2423.0432914078
2015-08-19,2015-08-19 23:50:00+00:00,227.4080900451,370623,3937,2585.2378792287,2542.8859876631,2423.0432914078
2015-08-20,2015-08-20 23:50:00+00:00,235.5313672199,370772,3936,2592.0659418534,2542.8859876631,2423.0432914078
2015-08-21,2015-08-21 23:50:00+00:00,233.0339053362,370938,3935,2598.6733634902,2582.1469093372,2423.0432914078
