snapshot,balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
70000,all,All,inactive,14,14,36573000000,14,14,36573000000,0.01
70000,all,All,never_spent,52598,53588,308213143000000,48972,48974,247320985000000,19.98
70000,all,P2PK,active,10,10,32743000000,10,10,32743000000,0.00
70000,all,P2PK,all,48995,48997,247385300000000,48994,48996,247385300000000,19.99
70000,all,P2PK,inactive,12,12,31572000000,12,12,31572000000,0.00
70000,all,P2PK,never_spent,48973,48975,247320985000000,48972,48974,247320985000000,19.98
70000,all,P2PKH,active,276,4877,41717541000000,276,4877,41717541000000,1.88
70000,all,P2PKH,all,3903,9492,102614700000000,278,4879,41722542000000,1.88
70000,all,P2PKH,inactive,2,2,5001000000,2,2,5001000000,0.00
70000,all,P2PKH,never_spent,3625,4613,60892158000000,0,0,0,0.00
70000,ge1,All,active,216,4788,41749722000000,216,4788,41749722000000,1.84
70000,ge1,All,all,51582,57019,349990934000000,49145,53719,289106565000000,21.81
70000,ge1,All,inactive,13,13,36572000000,13,13,36572000000,0.01
70000,ge1,All,never_spent,51353,52218,308204640000000,48916,48918,247320271000000,19.96
70000,ge1,P2PK,active,10,10,32743000000,10,10,32743000000,0.00
70000,ge1,P2PK,all,48939,48941,247384586000000,48938,48940,247384586000000,19.97
70000,ge1,P2PK,inactive,12,12,31572000000,12,12,31572000000,0.01
70000,ge1,P2PK,never_spent,48917,48919,247320271000000,48916,48918,247320271000000,19.96
70000,ge1,P2PKH,active,206,4778,41716979000000,206,4778,41716979000000,1.84
70000,ge1,P2PKH,all,2643,8078,102606348000000,207,4779,41721979000000,1.84
70000,ge1,P2PKH,inactive,1,1,5000000000,1,1,5000000000,0.00
70000,ge1,P2PKH,never_spent,2436,3299,60884369000000,0,0,0,0.00
70000,ge10,All,active,163,4700,41729404000000,163,4700,41729404000000,1.81
70000,ge10,All,all,49823,55107,349166870000000,49038,53577,289068316000000,21.75
70000,ge10,All,inactive,11,11,36328000000,11,11,36328000000,0.00
70000,ge10,All,never_spent,49649,50396,307401138000000,48864,48866,247302584000000,19.94
70000,ge10,P2PK,active,7,7,31469000000,7,7,31469000000,0.00
70000,ge10,P2PK,all,48882,48884,247365381000000,48881,48883,247365381000000,19.94
70000,ge10,P2PK,inactive,10,10,31328000000,10,10,31328000000,0.00
70000,ge10,P2PK,never_spent,48865,48867,247302584000000,48864,48866,247302584000000,19.94
70000,ge10,P2PKH,active,156,4693,41697935000000,156,4693,41697935000000,1.80
70000,ge10,P2PKH,all,941,6223,101801489000000,157,4694,41702935000000,1.81
70000,ge10,P2PKH,inactive,1,1,5000000000,1,1,5000000000,0.00
70000,ge10,P2PKH,never_spent,784,1529,60098554000000,0,0,0,0.00
70000,ge100,All,active,105,1000,41514945000000,105,1000,41514945000000,0.39
70000,ge100,All,all,548,2016,103571260000000,228,1124,45196810000000,0.44
70000,ge100,All,never_spent,443,1016,62056315000000,123,124,3681865000000,0.05
