balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
ge10,P2TR,active,265,22330,5809691817324,265,22330,5809691817324,2.76
ge10,P2TR,all,1844,29461,17349170035166,1844,29461,17349170035166,3.71
ge10,P2TR,inactive,59,513,384241886872,59,513,384241886872,0.07
ge10,P2TR,never_spent,1520,6618,11155236330970,1520,6618,11155236330970,0.88
ge10,P2WPKH,active,4735,709261,153265480457391,4765,709261,153265480457391,90.29
ge10,P2WPKH,all,48241,1001206,633004524277301,7234,797115,176434232439694,101.56
ge10,P2WPKH,inactive,2455,87840,23161547771438,2466,87840,23161547771438,11.27
ge10,P2WPKH,never_spent,41051,204105,456577496048472,3,14,7204210865,0.00
ge10,P2WSH,active,400,56000,52010690165848,1509,56000,52010690165848,6.40
ge10,P2WSH,all,5677,71748,133356517736783,1885,58609,68593650174186,6.75
ge10,P2WSH,inactive,107,2609,16582960008338,376,2609,16582960008338,0.35
ge10,P2WSH,never_spent,5170,13139,64762867562597,0,0,0,0.00
ge100,All,active,2607,330624,300125202953663,3444,330624,300125202953663,101.90
ge100,All,all,19893,1190827,1235352470542880,5487,472545,449040529848524,152.00
ge100,All,inactive,1499,140893,140054094315159,1860,140893,140054094315159,49.95
ge100,All,never_spent,15787,719310,795173173274058,183,1028,8861232579702,0.14
ge100,Other,all,1,197321,262760582080,0,0,0,0.00
ge100,Other,never_spent,1,197321,262760582080,0,0,0,0.00
ge100,P2PK,all,24,26,1024621000000,24,26,1024621000000,0.01
ge100,P2PK,never_spent,24,26,1024621000000,24,26,1024621000000,0.01
ge100,P2PKH,active,299,177913,34987914156826,316,177913,34987914156826,68.15
ge100,P2PKH,all,5073,745384,295335278551187,1066,278402,89439927966425,106.67
ge100,P2PKH,inactive,723,100489,54452013809599,726,100489,54452013809599,38.52
ge100,P2PKH,never_spent,4051,466982,205895350584762,24,0,0,0.00
ge100,P2SH,active,308,74241,63592184717165,644,74241,63592184717165,24.09
ge100,P2SH,all,4047,114889,272806606939703,1167,96106,114520017317892,33.13
ge100,P2SH,inactive,287,21865,50927832600727,523,21865,50927832600727,9.04
ge100,P2SH,never_spent,3452,18783,158286589621811,0,0,0,0.00
ge100,P2TR,active,41,1375,5212909920757,41,1375,5212909920757,0.17
ge100,P2TR,all,212,2440,13305854665755,212,2440,13305854665755,0.31
ge100,P2TR,inactive,12,63,256333165296,12,63,256333165296,0.01
ge100,P2TR,never_spent,159,1002,7836611579702,159,1002,7836611579702,0.13
ge100,P2WPKH,active,1782,55711,145062054149567,1800,55711,145062054149567,7.16
ge100,P2WPKH,all,9315,103789,534530983659936,2228,72414,163092041040521,9.30
ge100,P2WPKH,inactive,427,16703,18029986890954,428,16703,18029986890954,2.14
ge100,P2WPKH,never_spent,7106,31375,371438942619415,0,0,0,0.00
ge100,P2WSH,active,177,21384,51270140009348,683,21384,51270140009348,2.33
ge100,P2WSH,all,1221,26978,118086365144219,858,23157,67658067857931,2.58
ge100,P2WSH,inactive,50,1773,16387927848583,175,1773,16387927848583,0.25
ge100,P2WSH,never_spent,994,3821,50428297286288,0,0,0,0.00
ge1000,All,active,381,106366,228844230392010,696,106366,228844230392010,30.40
ge1000,All,all,2046,423501,720988587436501,1148,189464,338210384521158,60.95
ge1000,All,inactive,245,82981,104267738521922,428,82981,104267738521922,30.54
ge1000,All,never_spent,1420,234154,387876618522569,24,117,5098415607226,0.02
ge1000,Other,all,1,197321,262760582080,0,0,0,0.00
ge1000,Other,never_spent,1,197321,262760582080,0,0,0,0.00
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,51,51097,27911190568479,58,51097,27911190568479,19.57
ge1000,P2PKH,all,601,147941,182271177489002,193,122312,66059033037488,46.85
ge1000,P2PKH,inactive,134,71215,38147842469009,134,71215,38147842469009,27.28
ge1000,P2PKH,never_spent,416,25629,116212144451514,1,0,0,0.00
ge1000,P2SH,active,77,13663,56125092338854,224,13663,56125092338854,5.67
ge1000,P2SH,all,392,24134,160653367414359,466,19960,101772576105723,8.23
ge1000,P2SH,inactive,84,6297,45647483766869,242,6297,45647483766869,2.56
ge1000,P2SH,never_spent,231,4174,58880791308636,0,0,0,0.00
ge1000,P2TR,active,12,662,4570834410178,12,662,4570834410178,0.08
ge1000,P2TR,all,35,778,9345933017404,35,778,9345933017404,0.10
ge1000,P2TR,never_spent,23,116,4775098607226,23,116,4775098607226,0.02
ge1000,P2WPKH,active,181,32832,93296533359061,186,32832,93296533359061,4.18
ge1000,P2WPKH,all,832,44821,286098636360479,203,38225,98906174358104,4.86
ge1000,P2WPKH,inactive,17,5393,5609640999043,17,5393,5609640999043,0.69
ge1000,P2WPKH,never_spent,634,6596,187192462002375,0,0,0,0.00
ge1000,P2WSH,active,60,8112,46940579715438,227,8112,46940579715438,0.90
ge1000,P2WSH,all,184,8505,82033395573177,262,8188,61803351002439,0.91
ge1000,P2WSH,inactive,10,76,14862771287001,35,76,14862771287001,0.01
ge1000,P2WSH,never_spent,114,317,20230044570738,0,0,0,0.00
